id,ind_text,tgt_text
indolem-test-289,DISKON! BEST SELLER BGT! DIOR SYAHRINI  Normal Rp 145.000 Diskon jadi Rp 125.000 KUALITAS SUPER FREE HARDCASE & LAP,DISKON! PÊNJUALAN TÊRBAÈK PISAN! DIOR SYAHRINI  Normal Rp 145.000 Diskon jadi Rp 125.000 KUALITAS SUPÊR GRATIS KÈSING KÊRAS & TOPO
emot-train-1897,WARGA MASYARAKAT SINGGAHAN TOLAK SEGALA BENTUK HOAX DAN MENDUKUNG PILKADA DAMAI . . . . #tolakhoax #lawanhoax #pilkadadamai2018 [URL],WARGA MASYARAKAT SINGGAHAN TOLAK SEGALE BENTUK HOAX AME NGEDUKUNG PILKADA DAMEI . . . . #tolakhoax #pilkadadamei2018 [URL]
indolem-train-2524,kotor n sedikit bau,ngêrês ama sêdikit apêk
indolem-validation-71,"Nonton re-run nya konser dari hatinya afgan dr rumah...  Hebat kaaan... gak? (w/ nuii, Anggun, & 2 others) ? https://path.com/p/1mNKA3 ","Nonton re-run nyah konser dan atinye afgan dari rumeh... hebat kaaan... kagak? (w/ nuii, Anggun, dan due laennye) https://path.com/p/1mNKA3"
indolem-test-406,Lokasi bagus dan strategis. lobby sangat minim. pintu kamar mandi tidak bisa di tutup. AC agak rusak...angka2 di AC macet naik turunnya. sandal tidak ada. cuma ini ...,Lokasi cakêp dan stratègis. Lobi amat minim. Pintu sumur kagak bisè ditutup. AC radè butut...angkè-angkè di AC ngadat naèk turunnyè. Sêndal kagak adè. Tibang êni ...
indolem-train-944,"@pengusahaPKS: Inilah cara tepat ibu hebat menyehatkan keluarga dg @SalimahFood #GemarIkan Info HP/WA 087788955995, ","@pengusahePKS: Inilah care tepat enyak hebat nyehatin keluarge pake @SalimahFood #DemenIkan inpo hape/WA 0877889559955,"
emot-train-3355,"Jijik apalagi yang cowok joged2 depan kamera lepas baju cuma pake boxer, apa coba.. bikin martabat cowok turu. Drastis","Cebrik apelago lanang joged-joged depan kammera lepas baju pake kolor, ape cobe.. bikin martabat lanang nibra"
indolem-train-3528,"Jangan bilang sayang kalau nanti pergi, jangan bilang cinta kalau nantinya melukai ~","Kagak useh bilang sayang kalo nanti kabur, jangan bilang cinte kalo ujung-ujungnye nyakitin ~"
indolem-test-452,Sprey kurang bersih..tolong diperhatikan lagi Sama perlengkapan mndi disiapkan sebelum cek in,Sepre kurang resik..tulung diperatiin lagi Ama perlengkapan mndi disiapin sebelon masuk
indolem-test-731,Pelayanan kurang ramah..tdk ada air utk mandi..tempatnya pelosok susah di cari,Pelayanan kureng ajer..kagak ade aer buat mandi... tempatnye kedaleman banget suseh dijangko
indolem-train-2285,"kamar tidak sesuai dengan harapan,ac sangat kotor,ubin terangkat jadi bahaya ketika terinjak,toilet ada kecoa........general cleaning harus berkala karna fasilitas sangat buruk","pangkèng ora sêsuè dêngan arêpan,ac amat cêbrik,ubin kêangkat jadi bahayè wayah kêinjèk,jamban adè coro........pêrêsikan umum kudu bêrkalè karna pasilitas amat butut"
indolem-test-813,kebersihannya perlu ditingkatkan lagi.... males banget pas baru masuk bau asap rokok gitu...,keresikannye kudu dinaekkin lage.... males banget pas baru masuk bau asep rokok gituh...
indolem-train-1357,Masih ingatkah kamu tentang kisah yg pernah terjadi secara singkat dan pada akhirnya engkau? ? Sadis by Afgan ? https://path.com/p/1ALsjd,Masih inget kagak elu ame cerite nyang pernah terjadi secare pendek dan pade akirnye engkau? ? Sadis oleh Afgan ? https://path.com/p/1ALsjd
emot-train-1801,"Alhamdulillaaaaah ya Alloh Engkau telah memberikan aku kesempatan untuk memberikan sedikit kebanggan kpd kedua orang tua yang senantiasa memberikan doa dan kasih sayang nya untuk saya. Semoga kedepannya dea mampu memberikan banyak kebahagiaan kepda kalian mah, pa","Alhamdulillaaaaah ya Alloh Engkau udeh ngasi aye kesempetan buat ngasi seuprit kebanggan kepade kedue orang tue nyang senantiase ngasi doa ama kasih sayang nye buat aye. Semoge kedepannye dea bise ngasi banyak kebahagiaan buat situ-situ pade nyak, pa"
emot-train-2737,"Aku sayang banget sm dia, dia juga sama sayang banget ke aku. Aku sama dia udah deket banget, dan selalu main bareng, belajar bareng, dan udah kan bisa jadi sahabat rasa pacar, jangan sedih dong. banyak cara untuk selalu bersama tanpa harus memiliki [URL]","Aye sayang banget ma die, die juge same sayang banget ke aye. Aye same die udeh deket banget, dan maen bareng terus, belajar bareng, dan udeh kan bise jadi karib rase kekasih, jangan mewek dong. bejibun care buat slalu rame-rame tanpe musti memiliki [URL]"
indolem-train-1945,semuanya memuaskan hanya saja AC kamar 203 tidak dingin dan kamar mandinya sedikit berbau,sêmuanyah muasin tibang ajah AC pangkèng 203 ora adêm dan sumurnyah dikit bêbau
indolem-test-217,Kementelan kali kok 1 kantor tukaran coklat #latepost #palentain,Kecentilan amet ko 1 kantor tukeran coklat #telatpos #palenten
emot-train-2753,"Di masa depan, Scot langsung nyari rumahnya dong. Sambil ngerasa ada yg aneh dgn dunia ini. Ada apa gerangan? Begitu sampe rumah dia kaget dgn sesosok perempuan cantik nan putih umur 16 tahunan. Siapa perempuan ini?","Di wayah dêpan, Scot langsung nyari rumèhnyè dong. Sêmbari ngêrasè adè nyang anèh amè duniè êni. Adè apè gêrangan? Bêgono sampè rumèh diè kagèt amè sêsosok wadon boto nyang putih umur 16 taunan. Siapè wadon êni?"
indolem-train-3464,Malam Mingguannya di IGD Sambil Nonton Konser Dari Hati Afgan Episode 01 ??? (at Rumah Sakit Wirabhakti) [pic] ? https://path.com/p/RY95,Malem Mingguannye di IGD Sambil Nonton Konser Dari Ati Afgan Episode 01 ??? (di Rume Sakit Wirabhakti) [pic] ? https://path.com/p/RY95
indolem-train-1253,"Kondisi kamar mandi hotel nya sebgain alat nya rusak, kondisi hotel jendel rusak,  kebersihanya kurang baik, pelayanan resepsionis baik, sarapan pagi nya sudah cukup baik.","Keadaan jamban hotel nye sebagian alatnye ambruk, keadaan hotel jendelanye ambruk,  keresikannye kurang bae, pelayan bae, nyarap pagi nye udeh cukup bae."
indolem-train-1206,kebersihan ditingkatkan,keresikan kudu ditambahin
emot-test-412,"Namanya juga perasaan, gabisa dibohongin, karena biasanya yang bikin jatuh cinta dan yang bikin nyaman itu orangnya beda, cewe sama cowo misalnya :) Selamat sore, jangan lupa minum :) Minum yakult tiap hari [URL]","Namenye juga perasaan, kaga bise dikibulin, karne biasenye nyang bikin jatuh cinte ama nyang bikin kerasan ntu orangnye beda, wadon ama laki misalnye :) Selamet sore, entong lupe minum :) Minum yakult tiap ari [URL]"
emot-train-807,Selamat buat produser RaamPunjabi n MVP yg telah kembali memproduksi film Box Office. Semoga berkelanjutan dg film2 berikutnya [URL],Sêlamêt buat produsêr RaamPunjabi ama MVP nyang têlah kêmbali ngêproduksi pèlêm Box Office. Sêmoga bêrkêlanjutan ama pèlêm-pèlêm bêrikutnyah [URL]
indolem-train-2841,"PDIP Marah BG Batal Dilantik, Manuver Apa yang akan Dilancarkan? http://dlvr.it/8g4cjx ","PDIP Ngamuk BG Batal Dilantik, Mauper ape nyang mao dilancarin? http://dlvr.it/8g4cjx "
emot-test-0,"Pixy ini kok lama-lama gemesim yaaaa. Setelah jatuh cinta sama lip cream nya, kayak nya bakal jatih cinta sama yang lain. Huft [URL]","Pixy ini kok lame-lame gemesin ye. Setelah jatoh cinte ame lipen nye, kayak nye bakal jatoh cinte ame yang laen. Huft [URL]"
emot-train-2332,"Dibalik cewe yang memberikan kepercayaan kepada pasangannya,ada keraguan dan takut kehilangan. Karena mereka tau bahwa dirinya begitu banyak memiliki kekurangan dan diluar sana banyak yang lebih baik dari dirinya.","Dibalik wadon nyang ngasihin kêpêrcayaan ama pasangannyah,ada kêraguan dan ngêri kêilangan. Karna mêrèka tau bahwa dirinyah bêgonoh banyak milikin kêkurangan dan di luar sonoh banyak nyang lêbih baèk dari dirinyah."
emot-train-771,"[USERNAME] Pak kalo ga punya malu at least ngrasa punya dosa lah. Takut sama Tuhan heee Pak. Di jepang, koruptor langsung nebas diri sendiri pake samurai. Di Korea langsung sujud di depan khalayak umum mengundurkan diri saat itu jg gapake lama. Disini? Jd","[USERNAME] Pak kalo kaga punye malu seengganye ngrase punye dose lah. Takut ama Tuhan heee Pak. Di jepang, koruptor langsung nebas diri dewek pake samurei. Di Korea langsung sujud di depan warge umum ngundurin diri pas ntu jg kagapake lama. Dimari? Jadi"
emot-train-16,"Jadi sejauh ini, udah ada 6 barang yang ku beli hasil flash salenya bukalapak. OMG dari harga yang Ratusan Ribu yang bahkan aku sbg sahabat misqin tak mampu beli, sekarang kebeli semua wkwkwkwk. Dan masih ada flash sale jam 6 sore, jam 8 malam dan jam 12 malam","Jadi sêjauh ênih, udah ada 6 barang nyang guah beli hasil pênjualan kilatnyah bukalapak. Ya Gusti dari harga nyang ratusan rèbu nyang bahkan guah sêbagè sobat miskin ora mampu bêli, karang kêbêli sêmuah wkwkwkwk. Dan masing ada pênjualan kilat jêm 6 soré, jêm 8 malêm dan jêm 12 malêm"
indolem-validation-31,"Sekarang waktunya yang sekolah,ujian,kerja ayo lanjutkan aktivitas lagi. Semangat ya :)","Karang waktunye nyang sekola,ujian,gawe mari lanjutin pegawean lagi. Semangat ye :)"
emot-train-1395,"Menyakiti diri sendiri misalnya ngetik, mas kangen, dijawabnya emot ngakak doank... 20menit kemudian di check msih online tp ya gak ada kelanjutan.... Ky di hantam pentir, ya mending diem2 bae","Nyakitin diri dewek misalnye ngetik, abang rindu, disautinnye emoji tawe doang... 20menit kemudian di liat msih onlen tapi ye kagak ade terusannye.... kek di disambat gledek ye, mending diem-diem aje"
emot-train-1733,sumpah demi alah saya saja jadi cowoknya malu alay bet mau diajak ke chesecake factory a lalalayeyeyeye,sumpèh dêmi Allah ayè ajè jadi lanangnyè jêngah alay bangêt mao diajak kê pabrik kué kéju a lalalayeyeyeye
emot-train-913,"WesTerima kenyataan mbah, anak lanange lebih kelihatan muda menawan, tegap dan gagah, ketimbang suaminya Cemburuuuuu Suami merasa anak lanange lebih sering dibanggakan dari pada suamine dewe ","Udèh têrimè kênyatèan Ngkong, bocah lanangnyè lebih kêliatan mudè mênawan, têgap dan gagah, kêtimbang lakinyè cêmburu Laki ngêrasè bocah lanangnyè lêbih sêring diagulin dari padè lakinyè dèwèk"
indolem-train-729,"Bromo Tour Dengan Fasilitas dan Jalur Yang Lebih Nyaman Cocok Untuk Keluarga/Kantor, @anggadaIndo WA 081217531838 ","Muter Bromo Pake Pasilitas dan Jalur Nyang Lebih Kerasan buat Keluarge/Kantor, @anggadalndo WA 081217531838"
indolem-test-632,"Dicuekin, gak dikasih kabar, hp cowoknya sibuk/mati, dibales lama/singkat-singkat. Hal-hal itu yang bikin cewek badmood.","Dicuekin, kaga dikasih kabar, hape lakinye sibuk/mati, dibales lelet/singkat-singkat. Hal-hal ntu nyang bikin wadon ngambek."
indolem-train-161,"#B kalo udah sayang sama orang dia bakal sayang banget, gakmau orang yang dia sayang pergi, direbut, atau berubah. -upit","#B kalo udèh sayang amè orang diè bakal sayang bangêt, kagak mao orang nyang diè sayang pêgi, dirêbut, atau bêrobah. -upit"
indolem-validation-166,"Dalih Obati Kesurupan, Kepala Sekolah Cabuli Siswi http://dlvr.it/8hlBMS  ","Ngeles Ngobatin Kesurupan, kepale Sekoleh Cabulin Siswi http://dlvr.it/8hlBMS"
emot-train-2186,"[USERNAME] Mak Lampir dibully karena memberantas nyamuk yang tidak pernah tuntas dan selalu gagal menyelamatkan sang penguasa akan tetapi selalu tampil seolah-olah apa gicuuuuu, padahal kita semua sudah tahu dari dulu bahwa ..... aaahhhh sudahlah ........","[USERNAME] Mak Lampir dicengin karne ngabisin nyamuk nyang kaga perne beres ama selalu gagal nyelametin, sang penguase bakal tapi selalu tampil seolah-olah ape gituuuuu, pedahal kite semue udeh tau dari dulu kalo ..... aaahhhh sudahlah ........"
indolem-train-1390,#Golkar #ARB Persipura berencana layangkan tuntutan ke BOPI http://bit.ly/1LlKw06,#Golkar #ARB Persipura berencane ngasi tuntutan ke BOPI http://bit.ly/1LlKw06
indolem-train-1957,Kantor Statistik Nasional di Inggris menemukan 16-17 persen kasus bunuh diri terjadi pada hari Senin.,Kantor Statistik Nasional di Inggris nêmuin  16-17 pêrsèn kasus bunuh diri têrjadi pada ari Sênèn.
indolem-train-3582,"kamar banyak debu, terutama di jendela, toilet kurang bersih","pangkèng banyak dêbu, têrutama di jêndèla, jamban kurang rêsik"
emot-train-2542,Dear abang sayang [USERNAME] semoga betah dengan agensi barunya. kami tetap mendukung apapun keputusanmu. kami percaya pada apa yang kamu pilih. Love you Ok Taecyeon #2PM #Hottest #indonesia,Abang sayang têrhormat [USERNAME] sêmogè bêtah amè agènsi barunyè. kitè têtêp ngêdukung apè gè kêputusanlu. kitè pêrcayè padè apè nyang êlu pilih. Cintè êlu okè Taecyeon #2PM #Têrpanas #indonèsia
indolem-test-582,"Makanan tidak enak, kamar mandi kotor, tidak ada lift naik tangga sampai lt 3, banyak asap rokok dan puntung rokok","Gêgarêsan kagak sêdêp, sumur cêbrik, kagak adè êlip naèk tanggè sampè lantè 3, banyak asêp rokok dan puntung rokok"
emot-validation-204,"UWWHHH HAPPY ONE MONTH WITH UNNIEEE! SEMOGA BISA KETEMU DI BULAN BULAN BERIKUTNYA NDE! MAKIN SAYANG SAMA AQ, DAN SEMOGA KITA MENJADI KELUWARGA YG SAMAWAAA WKWKWKWK SARANG APA? SARANGEYOOO","UWWHHH SELAMET SATU BULAN BARENG UNNIEE! SEMOGE BISE KETEMU DI BULAN-BULAN BERIKUTNYE NDE! SAYANG AME AYE., AME SEMOGE KITE JADI KELUARGE YANG SAMAWAAA WKWKWKWK SARANG APE? SARANGEYOOO"
indolem-train-3324,PDIP Sebut Adanya Kriminalisasi Megawati: JAKARTA - Partai Demokrasi Indonesia Perjangan (PDIP) menyeb... http://bit.ly/1AX7r0j  #Kabari,PDIP Nyebut Adenye Kriminalisasi Megawati: JAKARTE - Partei Demokrasi Indonesia Perjuangan (PDIP) nyebut... http://bit.ly/1AX7r0j  #Kabari
indolem-train-1638,wifinya,WiFi-nyè
emot-train-3246,DUL ERA JOKOWI JAUH LEBIH BAIK DARI PADA REZIM SBY 10 TH MENTERI KORUP SEMUA. GAK PERCAYA. ADAKAN PEMBUKTIAN TERBALIK. SBY JUGA KORUPSI.,DUL JAMAN JOKOWI JAUH LEBIH BAE DARI PADE REZIM SBY 10 TAUN MENTERI KORUP SEMUE KAGAK YAKIN. ADAIN PEMBUKTIAN KEBALIK. SBY JUGE KORUPSI.
indolem-train-1758,sudah nyaman hanya saya air AC bocor sehingga membuat basah lantai di kamar tolong untuk service kamar lebh di perhatiin,udah kerasan tibang aje aer AC bocor ampe bikin basah ubin di pangkeng tulung buat servis pangkeng lebh di peratiin
indolem-test-392,"kecewa banget sihh, kenapa ngasih penawaran harga termurah tapi untuk fasilitas hotel ga dikasih. hanya sekedar coffee maker aja ga dapet dengan alasan pihak hotel nya ohh ga semua airy dapet coffee maker bu oohh oke.. trs hot water di kamar mandi ga berfungsi, kolam renang airnya hijau.  1-10 utk pake aplikasi airy saya kasih nilai 4..","kecewa banget sihh, kenape ngasih tawaran harge paling mureh tapi buat pasilitas hotel kagak dikasih. cume sekedar buat kopi aje kagak dapet pake alesan pihak hotelnye ohh kagak semue airy dapet alat buat bikin kopi tapi oohh oke.. trus aer panas di sumur kagak berpungsi, kolem ngobak aernya ijo. 1-10 buat pake aplikasi airy ane kasih nilei empat.."
emot-train-364,"Buat berjuang, butuh sarapan yah, nah ini dia sarapan q, Indomie Goreng Telor Puyuh  Yummy bangets rasanya, Apa sarapan kamu biar kamu makin Bersemangat ngejalanin aktivitas","Buat bêjuang, butuh nyarap yak, nah ênih diah nyarap guah, Indomie Gorèng Telor Puyuh  Sêdêp êmên rasanyah, Apah nyarap êluh biar êluh mangkin bêrsêmangêt ngêjalanin aktipitas"
emot-train-976,"Biasanya kalo lg ada masalah ada temen cerita. Ntah kenapa skrg jadi susah. Sedang bener2 lelah disuruh bikin sanlat tp mikir sendiri dari hulu ke hilir, walaupun dibantuin satu bapak2 tp dia sibuk kerja","Biasenye kalo lagi ade masale ade temen cerite. Au kenape karang jadi suse. Lagi bener-bener cape disuruh bikin pesantren kilat tapi mikir dewek dari udik ke ilir, bagen dikate dibantuin atu bapak-bapak tapi die sibuk gawe"
indolem-train-2498,08.34: Terjadi kecelakaan 5 Mobil dan sebuah bus pariwisata. Kejadian di KM 136 KM Tol Cipularang dr Bandung arah ke Jkt. | (P. Joni),08.34: Terjadian tabrakan 5 Mobil ama atu bis pariwisate. Kejadian di KM 136 KM Tol Cipularang dari Bandung arah ke Jakarte. | (P. Joni)
indolem-train-638,"RT @aprilliaqu #CeritaNebeng Pagi ini nebeng pa guru @aalizani dan sampe sekolah jam 6. 28, haha paguru n buguru tebeng2an, makasih yaa","RT @apriliaqu #CeriteNebeng Pagi ini nebeng babeh guru @aalizani ame ampe sekoleh jem 6.28, haha babeh guru ame enyak guru tebeng-tebengan, makasih ye"
indolem-validation-356,*sms dr mantan* Lg pain? Kangen nih | Eh tumben SMS.. Hehehe | Ehh maap slh kirim.. Itu buat pacar baruku | *ngemut HP*,*sms dari mantan* Lagi ngapain? Kangen ni I Eh tumben SMS.. Hehehe I Ehh maap sale kirim.. Ntu buat gebetan baru aye I *Ngemut Hape*
indolem-train-1994,"Kurang pelayanan, tidak nyaman","Kurang pelayanan, kagak kerasan"
indolem-train-3085,RT @VIVA_log: Sosok Menyeramkan Tertangkap Kamera Siswi Sekolah http://dlvr.it/8kFCmK,RT @VIVA_log: Sosok Nyêrêmin Kêtangkêp Kamèra Siswi Sêkola http://dlvr.it/8kFCmK
indolem-train-2166,"Kecewa tidak ada air panas atau hot shower yg dijanjikan Airyrooms, tidak bisa mandi malam. Tidak ada pemberitahuan atau permintaan maaf sebelumnya baik dari resepsionis maupun housekeeping bahwa water heater sedang rusak. Skor buruk deh. Kecewa","Kêcèwa ora ada aèr panas atau pancoran aèr panas nyang dijanjin Airyrooms, ora bisa mandi malêm. Ora ada pêmbêritauan atau pêrmintaan maap sêbêlonnyah baèk dari rèsèpsionis mao gè tata gêrha bahwa pêmanas aèr lagi butut. Skor buruk dah. Kêcèwa"
emot-validation-145,"Lokasi kamar: di lantai 3, paling hujuuung. Protes: BERISIK BANGET ANJIR DI BAWAH SANA DEPAN KOST-AN MASIH ADA YANG ULANG TAHUNNYA DISIRAM-SIRAM!!!","kebradean pangkeng: di lante tige, ujung banget. Protes: BRISIK BANGET GILE DI BAWAH SONO DEPAN KOS-AN MASIH ADE NYANG ULANG TAUNNYE DIGUYUR!!!"
indolem-train-1644,"08.08: DPK Jakpus, Pak Makmul : Kebakaran rumah di belakang Psr Paseban, Senen dekat Sekolah Trisula, Jakpus. Ptgs sedang mengarah kelokasi","08.08: DPK Jakpus, Babe Makmul : Kebakaran rumah di kulon Pasar Paseban, Senen deket kolaan Terisula, Jakpus. Petugas lage ngarah kelokasi"
indolem-train-3547,acnya tidak dingin dan tidak ada tissunya sama laundrynya kebetulan troble jadi handuknya cuman dapat 1,AC-nyè kagak adêm dan kagak adè tisunyè amè kumbahannyè kébêtulan bêmasalèh jadi anduknyè tibang dapêt 1
indolem-train-3147,"Kebersihan kamar lebih ditingkatkan ya, di sekitar kusen jendela kotor banget. Seperti tidak pernah ","Keresikan kamar lebih ditambahin ye, di sekitar kusen jendela kotor bener. Kayak kagak pernah"
indolem-test-778,"Jika cinta yang menjadi alasan kenapa kamu bertahan, mungkin cinta jugalah yg akan menjadi alasan kenapa kamu harus pergi. ~ @daudantonius","Kalo cinte nyang jadi alesan kenape lu netep, mungkin cinte juge nyang bakal jadi alesan kenape lu kudu merad. ~ @daudantonius"
emot-train-723,"Kadang alasanku jadi penyimak abadi di grup chat ya cuma takut terabaikan, karna diabaikan kamu seorang saja sudah sakit, apalagi diabaikan sama semua orang yang ada di grup itu.","Kadang alesan aye jadi penyimak abadi di grup chat ya cuman ngeri dikacangin, karnale dikacangin lu atu orang aje udeh sakit, apelagi dikacangin ama semue orang nyang ade di grup ntu."
indolem-train-1976,"Kirain cuma tas aja yg """"KW"""" artis jg ada """"KW"""" nya loh! Seperti apa sosok @Hiara_cleo si pedangdut yg dijuluki sbg syahrini palsu?","Kirain cume tas aje yang """"KW"""" artis juge ade """"KW"""" nye eluh! Kek ape sosok @Hiara_cleo si pendangdut yang julukin sebagei Syahrini palsu?"
indolem-train-338,"untuk ke 2x nginap di sini , kamar luas, loaksai strategis, sarapannya enak, pelayanannya ramah, WiFi lemot dikit","buat ke due kali nginep di marih , pangkeng lega, lokasi terjangko, lauk nyarap sedep, pelayannye ajer, wipi lemot dikit"
indolem-train-588,Suka makan durian? Wajib ikut festival durian di Semarang! http://ow.ly/JFu87,Dêmên ngêganyêm durèn? Kudu milu pêkan rayè durèn di Sêmarang! http://ow.ly/JFu87
indolem-train-6,"Cewek itu cuma mau dia dijadiin berharga dimata cowoknya, bisa selalu ngejaga dia dan mau nemenin dia kemanapun dia pergi. :')","Wadon ntu tebang pengen die dijadiin berharge dimate lakinye, bisa selalu ngejage die ama mao nemenin die kemana ge dia pegih. :')"
emot-validation-89,Ada untungnya punya adik tuli. Bisa ngobrol bahasa isyarat sama driver grab yg barusan. Mungkin kalau kadang njenengan order grab di sekitaran GOR UNY mungkin bisa ketemu beliau. Kocak orangnya sih. Kalo kalian ngerti.,Ade untungnye punye adik tuli. Bise ngobrol bahase isyarat ama sopir grab nyang barusan. Mungkin kalo kadang elu mesen grab di kitaran GOR UNY mungkin bise papasan belio. Lawak orangnye sih. Kalo elu pade ngarti.
indolem-train-612,"Kehebohan Rakyat Saudi Dapat Bonus dari Raja, Beli Mobil Sampai Nikah Lagi http://bit.ly/1w9JU4B ","Kêhèbohan Rakyat Saudi Dapêt Bonus dari Raja, Bêli Mobil Sampè Kawin Lagih http://bit.ly/1w9JU4B "
indolem-train-1617,kamar kurang bersih,kamar kurang resik
emot-train-2256,Gewlaaaaa njir 'froze her eggs before marrying' Huhu kenapa ndak nikah dari dulu si Mbaknya :(( Malah nanti dikira anaknya itu calon suami huhu,Gileee bujug buneng 'bekuin telornye sebelon kawin' Huhu kenape kagak kawin dari maren-maren si Mpoknye :(( Ntar justru dikire lakinye padaal itu anaknye huhu
indolem-train-678,"Rutin makan keju terbukti bisa cegah kerusakan gigi, karena sifat basa keju bisa menetralisir kondisi asam di rongga mulut.","Rajin gegares keju kebukti bise cegat kerusakan gigi, karne sipat basa keju bise netralisir kondisi asem di rongga mulut."
indolem-train-786,malming? iya nih. sama afgan?? ? Jodoh Pasti Bertemu by Afgan ? https://path.com/p/1hEBQd,malem Minggu? iye nih. ame afgan?? ? Jodoh Pasti Bertemu oleh Afgan ? https://path.com/p/1hEBQd
emot-train-1420,"Jujur gue takut banget mau ngejalanin ini lagi, semakin dekat, smkin takut mau nangis aja rasanya, gak tau knpa setakut ini, kek bertanya2 mulu gue bisa gak ya jalaninnya, gue mampu gak yaa, apa gue mundur aja, apa ini jalan yg terbaik buat gue","Sebenernye aye ngerih banget mao ngejalanin ini lagi, makin deket, makin ngerih mao mewek aje rasenye, kagak tau dah kenape setakut ini, kek bertanye2 mulu gue bise kagak ye jalaninnye, gue sanggup kagak yee, ape gue nyerah aje, ape ini jalan nyang terbaek buat gue "
indolem-validation-114,"Ke mana sahaja ku pergi, ALLAH S.W.T. kan selalu di hati. . .kerana aku adalah hamba Nya. . . #johanarrif ","Kemane aje aye pergi, Allah S.W.T kan slalu di ati. . .karne aye iyelah hamba Nye. . .#johanarrif"
indolem-train-1879,"HANCURNYA PARTAI DEMOKRAT TANPA @SBYudhoyono"""" has been chirpified by @TM2000back http://bit.ly/1eFNWhF ","ANCURNYE PARTAI DEMOKRAT TANPE @SBYudhoyono"""" udeh diseleweng karye @TM2000balik http://bit.ly1eFNWhF"
indolem-train-1607,"wifi tidak sampai kamar, tidak tersedia heater untuk kopi/teh atau dispenser dan tidak tersedia kursi di depan kamar untuk merokok hingga harus duduk di lantai","wipi kagak sampe pangkeng, kagak ade termos buat kopi/teh ato kendi dan kagak ade bangku di depan pangkeng buat ngerokok ampe kudu nyila di lante."
emot-train-3305,Semoga roboh dan menimpa mereka. Baru kemudian akan ada himbauan keras untuk tidak naik-naik sembarangan ke atas situs sejarah. Sadis? Terpaksa. Pekok berjamaah. Garansi seumur hidup. [URL],Semoge ambruk ama nimpa die-die pade. Baru abis ntu bakal ade imbauan keras buat kaga naek-naek sembarangan ke atas situs sejare. Sadis? Terpakse. Gebleg berjamaah. Garansi seumur idup. [URL]
emot-train-2660,"Berani berbuat salah harus berani meminta maaf! Menjadi manusia yg lebih baik disetiap waktunya dimulai dari hal-hal kecil, emang gak mudah karena kita hanya manusia biasa yg tdk sempurna yg tdk bisa lepas dri rasa amarah, dengki, dan benci.","Jeger ngebikin saleh kudu jeger minte maap! Jadi manusie yang lebih bae disetiap waktunye dimulain dari hal-hal pitik, emang kagak gampang soalnye kite tibang manusie biasa yang kagak sempurna yang bise lepas dari rase merongos, delit, ame benci."
emot-train-901,"Memberi bunga kepada orang yang nyinyirin hidupmu adalah cara yang paling membahagiakan. . Namun pastikan bunga tersebut bersama pot nya, saat kau lempar. . Astagfirullah","Ngasih kêmbang kêpadè orang nyang nyinyirin iduplu adalah carè nyang paling ngêbahagièin. . Namun pastiin kêmbang têrsêbut barêngan potnyè, wayah êlu lèmpar. . Astagfirullah"
emot-train-697,"liat postingannya simba via ini yg terbaru, kok netijennya jahat2 ih... Dibilang lebai lah vianya.... Cedih Woi cewe baik"" klo di dm yg nga2 mah pasti marah lah ","Liat unggehan simba via ini nyang baru, kok netijennye jahat2 ih... Dikate alay lah vianye....Mewek woy cewek baek"" kalo di kirim pesen nyang kagak senonoh mah pasti ngamuk lah"
emot-train-1522,"Rakyat indonesia sdh cukup menderita oleh ulah para koruptor yg kebal hukum, jgn bahagia di atas penderitaan rakyat, indonesia punya penjajah yg terparah yaitu koruptor, rakyat bekerja keras membanting tulang, koruptor yg menikmatinya","Rakyat Indonesia udeh mayan menderite oleh ulah para koruptor nyang kagak mempan hukum, jangan seneng di atas penderitaan rakyat, Indonesia punye penjajah nyang paling parah iyelah koruptor, rakyat kerja keras ngebanting tulang, koruptor nyang menikmatinye "
emot-train-612,[AskMF] kenapa ya gua takut banget kalo mau ngmg atau muncul di grup gituuuu. Bener2 panik gituu kalo harus muncul di grup. Gimana cara ngehilangin nya ya,[AskMF] kenape ye gue kagak brani banget kalo mao ngobrol atau nongol di grup gituuu. Bener2 gemetaran kalo kudu nongol di grup. Gimane care ngilanginnye ye. 
indolem-train-21,RT @DeyanaIdhamR: Belajar di alam itu bisa memperkaya pengetahuan yang tidak kita dapat dari bangku sekolah..,RT @DeyanaIdhamR: Belajar di alam ntu bise memperkaye pengetahuan yang kagak kite dapet dari bangku sekoleh..
emot-train-320,"Aku liat di lokasi filmnya kayaknya di Irish gitu, say. Lebih bagus scenery di Ireland drpd di London. London mah Henson bett","Aye nempo di lokasi pelemnye kayenye di Irish gitu, say. Cakepan pemandangan di Irelandie daripade di London. London mah Henson bett"
emot-train-1936,doi liat tadinya mau di bersihin ama doi tapi tidak-enak kali ama yang lain,diah liat tadinyah mao dirêsikin ama diah tapi ora-ènak kalih ama nyang laèn
indolem-train-1,"Kangen NaBil @RealSyahnazS @bangbily RaGa @RaffiAhmadLagi @OlgaSyahputra82 satu acara, mesra2an & bongkar2an Ya Allah ","Rindu NaBil @RealSyahnazS @bangbily RaGa @RaffiAhmadLagi @OlgaSyahputra82 atu acare, kangen-kangenan dan bongkar-bongkaran ya Allah"
