id,ind_text,tgt_text
emot-train-1875,"untungnya suda menemukan cowok yg sayang bgt sm aku dgn apa adanya aku segala baik bobrokku, yg lbh banyak kurangnya gini.. gabisa ngungkapin apa2 lg selain bersyukur bersyukur dan bersyukur","untung bae su dapa lakilaki yang paleng sayang beta deng beta pung samuasamua tarbae deng bae, yang labe banya tarae bagini.. seng bisa bicara apapa lai mar syukur syukur deng syukur"
indolem-train-2923,"awal konfirmasi reservasi respon resepsionis gak ngenakin..., setelah check-in ternyata kulkas belum bisa digunakan dan kamar mandi agak berbau..., tapi tak dengan harga ga bikin kantong cekak kamar luas dan better lahh...","pertama pas ada konfirmasi reservasi resepsionis ni pung respon seng bae..., abis maso ternyata kulkas blom bis apake deng kamar mandi sadiki bobou..., mar harga lumayan seng biking sak kosong kamar basar deng labe bagus la..."
indolem-test-771,"Andai mudah untuk melupakan, pasti sudah kulakukan. Kamu tak perlu menyuruhku pergi, karena langkahku seakan mati.","Misal gampang par lupa, pasti beta su biking. Ale tarusah suru beta pi, barang beta pung langka kaya su mati."
emot-train-2684,Makan nasi padang di Senen. Kemudian nonton live music di taman suropati sampe malem dan ngobrol ttg semuanya sampe bisik2 ditelinga hehe. Baliknya naik transj dan ngobrol lg then he walk me home. Literally walk and talk. (Sayangnya best date with cowo yg kurang tepat hehe) [URL],makang nasi padang si Senen. La abis itu nonton musik langsung di taman suropati sampe malang deng bicara samua sampe babisi di talinga hehe. Bale nae trans jakarta la bacarita lai la abis itu dia antar beta bajalang pulang. Btulan jalang deng bicara. (Mar sayang kencan terbaik deng cowo yang kurang pas hehe) [URL]
indolem-validation-244,#NEWS Trimedya PDIP: Kami Kecewa Keputusan Jokowi http://goo.gl/KDhhLB,#NEWS Trimedya PDIP: Katong Kecewa Tagal Jokowi Putusan http://goo.gl/KDhhLB
emot-test-264,Ini yang namanya ide kebeRPihakan ala [USERNAME] [USERNAME] melalui program unggulan OKeh ngOCE melibatkan banyak warga untuk mengisi Tong Sampah biar Sampah Jakarta berasa Sampah Jerman #KarenaSampahJakartaBedaSampahJerman,Ini yang nama akang bapihak kaya [USERNAME] [USERNAME] dar program maju bagus yang kasiko warga par isi tampa sampa supaya sampa di Jakarta rasa kaya sampa di Jerman #BarangSampaJakartaBedaDengSampaJerman
emot-train-1910,"Selama gue jd Head of dept sampe jd GM Hotel , gue paling benci and langsung kepala gue bertanduk kl ada anak buah gue ditanya jawabnya  ga tau, sekali gue maafin, kedua kali ketiga dst masih jawab GA TAU? plaakkk #%\?+=*%","Pas beta jadi kapala departemen sampe jadi manajer umum hotel , beta paleng binci deng langsong beta kapala batando kalo beta ana bua dapa tanya la dia bilang seng tau, skali beta kasmaaf, kadua katiga dst masi bilang SENG TAU? plaakkk #%\?+=*%"
indolem-train-2736,"Aku pernah begitu berharap kamu kembali, dan pada akhirnya aku harus rela kamu benar-benar pergi.","Beta pernah paleng harap se kombali, mar akang pung akir beta musti rela se batul-batul pi. "
indolem-train-626,"Lokasi strategis, dekat dengan laundry, indomaret, tempat makan, pelayanan ramah, cctv, rental motor dan mobil, kamar bersih dan cukup luas, Ada air panas, AC, TV, WiFi. Kekurangannya hanya WiFi di kamar kurang kencang, jadi harus buka pintu atau duduk di depan kamar, Dan tidak ada keset di depan WC.","Lokasi pas, deka deng londri, indomaret, tama makang, pelayanan rama, cctv, rental motor deng oto, kamar barsi deng luas lai, Ada aer panas, AC, TV, WiFi. Kurang cuma WiFi di kamar kurang kancang, jadi musti buka pintu kalo seng dudu di muka kamar, Dan seng ada keset di muka kamar mandi."
emot-train-2111,"Bersandarlah di pundaku sampai kau merasakan kenyamanan, karena sudah keharusan bagiku untuk memberikanmu rasa nyaman","Sandar di beta bahu ni sampe se rasa nyaman suda, barang su harus par beta par kasi se rasa nyaman"
indolem-train-1419,#News [MENGEJUT KAN !] Orang Tua Raffi Ahmad Diciduk Polisi http://dlvr.it/8dNxRs  #Assadiqulhaq,#News [MENGEJUT KAN !] Raffi Ahmad Orang Tatua Dapa Ciduk Polisi http://dlvr.it/8dNxRs  #Assadiqulhaq
indolem-validation-50,"#Narasa_nganga :D #hahahaha ? menikmati Somay+Ice Cream+dll di Lapangan Vatulemo, Depan Kantor Walikota Palu. http://fb.me/3hhQPHaXa","#Narasa_nganga :D #hahahaha ? ada cake Somay+Es Krim+dll di Lapanagan Vatulemo, Muka Kantor Walikota Palu. http://fb.me/3hhQPHaXa"
emot-train-1298,Dari matamu matamu kumulai jatuh cinta~,Dari se mata suda beta su mulai jato hati~
indolem-train-2496,"Pintu kamar bekas congkel, kamar mandi kurang bersih, lemari baju tidak berpenutup (dilepas), lampu kamar cuma 2 dan remang2..","Pintu kamar kaya bekas dapa cogkel, kamar mandi seng tlalu barsi, kas seng ada akang pintu (dapa lapas), lampu kamar cuma ada 2 deng galap.."
emot-validation-209,"jangan sok akrab ye mention mention gue , maling dulu aje yg bener nanti kalo udah sukses jadi malingnye baru gue bales mentionan lu lu pada .. #SalamSatuNyaliLari #BonekJancuk [URL]","jang se biking diri tau la bawabawa beta , pancuri yang batul dolo nanti kalo su jadi orang jadi pancuri baru beta balas yang kamong ada bawa beta ni .. #SalamSatuNyaliLari #BonekJancuk [URL]"
emot-test-279,"bukan teman dekat, apalagi sahabat akrab, mereka ini sudah aku anggap saudara perempuanku, kalian yg pertama kali aku lihat saat membuka mata *alay ya ce wkwk* , tempat aku berbagi duka","bukan tamang dekat, apalai tamang bae, dong su beta anggap kaya beta sodara parampuang, kamong yang beta lia prtama pas beta buka mata *alay e ce wkwk* , tamba beta bage duka"
indolem-train-112,"Staffnya ramah, tempatnya bersih cuma air hangatnya g nyala","staf rama, tampa barsi mar akang aer angat seng manyala"
indolem-train-1785,Water heater tidak nyala & ac kurang dingin. Selebihnya pelayanan ok,water heater seng manyala & ac seng tlalu dinging. Yang pelayanan su ok
indolem-test-264,Hai hallo semuaaa ? Makasih untuk hari ini seneng deh :3 Bsk aku cerita di g+ ya hehe Tadi aku pake baju ini ^^,Hai Halo samuaaa ? Dangke par har ini sanang e :3 beso beta carita di g+ e hehe Tadi beta pake baju yang ini ^^
indolem-train-1702,"Tolong kebersihan diperhatikan, bukan hanya kebersihan yang tampak di awal tapi menyeluruh terkait seperti nyamuk dan kecoak. Thanks.","tolong perhatikan akang pung kebersihan, bukang cuma yang dapa lia di muka sa tapi samua kaya nyamu deng kakarlak. Dangke."
emot-validation-211,"Jadi yes, mengatur kesiapan yu yu buat punya anak bukan cuma dari mental, tapi juga kesiapan finansial. Harus imbang men. Aing sih percaya, tanaman yang dari awal dirawat dengan baik beda kualitas sama yang dibiarin idup gitu aja.","jadi ya, siap siap sa par pung ana bukang cuma dar mental, mar siap kepeng. musti imbang kawan. Beta si parcayya, pohong yang dar awal dapa urus baebae kualitas beda deng yang dapa kasbiar idop bagitu sa. "
indolem-train-1928,"1. kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan  lubang. 2. gelas buat minum di lantai 1 kotot dan tdk cukup 3. cukup sekali saja nginap disana. apa gunanya airy tdk bs keep standard","1. kamar 209 , bobou apek barang lembab di kamar mandi pung plafon bajamur deng balobang. 2. gelas par minom di lante 1 badaki deng seng cukup 3. cukup sakali sa tinggal di sana. akang guna apa kalo airy seng bisa jaga stanfar"
indolem-train-1920,Wi-Fi nya tidak konek... Jaringan internetnya lemot,Wifi seng bisa tasambung... Internet lai akang jaringan lola
indolem-train-3431,"Fasilitas lengkap, cuman spreynya terasa gatal dan banyak nyamuk.","Fasilitas lengkar, mar sprei biking bagatal deng nyamu banya."
indolem-train-2823,"JANGAN PILIH KAMAR DISINI Pelayanannya mengecewakan. Kami dibentak saat akan checkin alasannya karena nama kami blm terupdate. Kamar sangat kotor & tidak dibersihkan. Banyak rambut di wc. AC mati, dan tidak dapat handuk. CS dari airy pun tdk menggubris komplain kami. Kami bahkan telah menulis surat pembaca ke koran untk properti asal-asalan ini","JANG PILI KAMAR DI SINI Pelayanan biking kecewa. Katong dapa bentak pas mo masi barang katong nama dong bilang balom dapa baharui. Kamar paleng badaki & seng dapa kasbarsi. Rambu banya di kamar mandi. AC mati, la seng dapa handok. CS dar airy lai seng pastiu deng katong komplai. Katong sampe su tulis surat pembaca ka koran par properti sabarang ini"
emot-train-1205,"Gini ya, meskipun pelacur sekalipun gak ada kewenangan untuk laki-laki ngelecehin dia. Seorang pelacur melacur juga gak gratisan dan ada consent dari kedua belah pihak. This is why the worst enemy of feminim is women itself.","Bagini e, biar pamapuang apraka skali lai seng ada hak par lakilaki kas leceh dia. Biar balonte bagemana lai seng frei deng dua pihak tu su spakat. Ini ni makanya feminim pung musu tu parampuang lai."
indolem-train-1824,Hindari minum teh setelah makan karena bisa membuat protein yang terkandung di dalam makanan menjadi sulit untuk dicerna.,Hindari minom te abis makang barang bisa biking protein yang ada di makanang susa dapa cerna. 
emot-train-3506,cinta sekali sih tapi sayang tuh ceweknya tidak-ngangep wkwk,cinta skali si mar sayang parampuang tu seng respon wkwk
emot-validation-182,Baguslah! Akhirnya kamu yang ateis ( muridnya mumun) ini mengaku dan menyembah teori darwin yang konyol dan tahayul itu. Selamat ya!,Bae jua! Akirnya se yang ateis (mumun p murid) ni mangaku deng somba teori darwin yang bodo deng omong kosong tu. Slamat lai!
indolem-train-991,"@suwito08: PDIP Pede Tanpa Efek Jokowi di Pilkada Serentak http://bit.ly/19PXNk5  @PintarPolitik""""efek beras mahal PD ngk ?","@suwito08: PDIP Pede Seng Pake Efek Jokowi di Pilkada Serentak http://bit.ly/19PXNk5  @PintarPolitik""""efek beras mahal PD seng ?"
indolem-train-3559,perabotan dalam kamar sudah lapuk dan hampir roboh. perabotan kotor seperti terkena sundutan rokok. lantai berdebu seperti tidak di sapu. sprei tidak tertata dengan rapih. welcoming snack tidak lengkap. handuk bau dan tidak diganti.,barang-barang dalam kamar su busu deng amper robo. barang kotor kaya kana roko. Lantai baabu kaya seng dapa sapu. sprei seng dapa ari rapi-rapi. cemilan yang dapa jua seng lengkap. Handuk bobou deng seng dapa ganti. 
emot-validation-287,"Terimakasih, berkenan hadir buka bersama.. Merdunya lantunan suara azhan.. Terdengar dari arah mushola.. Kuucap sapa untuk semua.. Selamat Berbuka Puasa Teman-Teman.#bukber [URL]","Dangke, su bisa datang par buka samasama.. azhan pung suara yang alus.. Dapa dengan dar musholla.. Beta kasuara samua.. Salamat Buka Puasa Tamang-Tamang.#bukber [URL]"
indolem-train-1095,"Orang perfeksionis mudah mengalami rasa cemas, gangguan makan, dan sindrom kelelahan kronis. [Penelitian di Brook University]","Orang yang smua-smua musti sempurna tu gampang rasa cemas, stenga mati makan, deng tanda lala akut. [Penelitian di Universitas Brook]"
emot-train-94,"Yang berat itu bukan rindu, dilan. Tapi ngerjain skripsi dengan berbagai pengalaman psikologi yang kurang baik. Katanya ada yang bilang tema dan judul yang saya ambil, sangat cocok dengan pengalaman pribadi saya. Bisa dikatakan iya juga bisa tidak sih.","Yang brat tu bukang rindu, dilan. Mar karja skripsi deng banya pengakaman psikologi yang seng talalu bae. Dong bilang tema deng judul yang beta ambe, paleng cocok deng beta pengalam pribadi. Bisa bilang iya bisa seng lai si. "
emot-train-2983,"ya karena ngga kuat, dan ngerasa ""jijik"" udah digituin aku milih tutup akun. marah ? banget. akhirnya cuman bisa ngomel2 ke temen2 deket. tersinggung ? pasti sudah jelas. tp resiko pake ask fm anon bisa mbacot sakarepe :))","ya barang seng kuar, deng rasa ""gali"" su dapa bagitu jadi beta tutup akun. emosi ? abis paleng. akirnya cuma bisa bamulu ka tamang tamang dekat. takana? ya pasti la. mar resiko pake ask fm anonim tu bisa bamulu iko suka :))"
indolem-train-1176,"baru coba airy room yg pertama kali...Sprei dan sarung bantal bekas pakai blm dicuci, masih bau iler. lubang septic tank atau entah lubang apa letaknya di bawah kasur, tp baunya kaya septic tank. mudah2an lain kali dpt yg lebih baik kondisinya, harga boleh murah tp ttp kelayakan harus diutamakan.","baru coba airy room yang pertama kali.. Sprei deng sarung bantal bekas dapa pake blom dapa cuci, masi bobou jigong. lubang septic tank ka lubang apa tu ada di bawa kasor, mar akang bobou kaya septic tank. Mudah2an laeng kali dapa yang kondisi labe bae, harga memang bole mura mar musti kelayakan dapa kasutama. "
emot-train-3139,[USERNAME] Mudah2an benar Karna kasihan martabat seorang Habib hrs dijaga Kasihan banyak pengikutnya yg Rela Mari hanya demi membela junjungannya Apalagi kabarnya Mau menjadi Calon PRESIDEN yg harus siap2 mental karna nggak mungkin menang,[USERNAME] SMoga batul barang kasiang Habib pung martabat musti dapa jaga kasiang banya yang iko yang rela mati par bela antua apalai akang kabar mo jadi Calon PRESIDEN yang musti siap bental batul barang seng mungkin dapa
emot-train-546,"ibuqu demen bgt teriak becanda gt, ngelawaq mulu, demen india, kalo udh ngeliat berantakan dikit udh dah ngomul wkwk tp aku sayang bgt dong kalo nyuruh teh meni ga satu2, kalo udh marah serem tp gampang baeknya lg. semoga sehat sehat slalu","beta mama paleng suka bataria baterek bagitu, biking mop, suka india, la kalo su lia badaki sadiki su mulai bamulu wkwk mar beta sayang ksali kalo suru bakutamang seng satu2, kalo su mara seram mar bae gampang lai. smoga sehat sehat tarus"
emot-test-36,"Lambat laun kok makin ga jelas dan semakin kurang ajar. Gw sabar. Jujur ya, gw ga pernah dan ga mau scr frontal maki org. Gw blg baik2, nasehatin. Scr adek2.","Lamalama kaya makin tarjlas deng tamba kurang ajar. Beta sabar. Jujur e, beta seng perna deng mau mukamuka bagitu maki orang. beta bicara baebae, kas nasehat. Kaya adeade. "
indolem-train-328,Tlah kutemukan sebuah cinta yang kunantikan. Ternyata engkau yg slalu ku tunggu. Hiasi? ? Knock Me Out by Afgan ? https://path.com/p/2LM8XG,Beta su dapa cinta yang beta tunggu suda. Ternyata se yang slalu beta tunggu. Hiasi? ? Knock Me Out dar Afgan ? https://path.com/p/2LM8XG
indolem-train-1907,pesanan kamar awalnya tidak sesuai seperti detail foto dan wifi tidak ada sama sekali pun baik di lobby maupun dikamar,pesan kamar peratam seng kaya di foto deng wifi lai seng ada sama skali mo di lobby ka di kamar. 
indolem-train-1868,"My name is Hodijah, No modelling  No movie  No dangdut  No agnezmonica  No raisa90  No raisa96  No ayutingting  No syahrini  No yoona.","Beta pung nama Hodijah, Bukang model. Bukang Film Bukang Dangdut Bukang agnezmonica Bukang raisa90 Bukang raisa96 Bukang ayutingting Bukang syahrini Bukang Yoona."
emot-train-1624,"Kok gak tertarik? Pdhal enak loh gajinya besar, dpt tunjangan, uang pensiun dll. Kok munafik sih? Ahh bego lu jdi orang. Terus mau jadi apa dong??","Kok seng minat? Padhal enak ni akang ggaji basar, dapa tunjangan, uang pensiun dll. Munafik lawang? Ahh bodo jadi orang. La mo jadi apa??"
indolem-train-2332,16.27: RT @araputrasikumb1: Daan mogot Perbatasan jkt - tangerang selalu macet akibat pedagang yg makan ruas jln,16.27: RT @araputrasikumb1: Daan mogot Perbatasan jkt - tangerang selalu macet tagal pedagang yang makang ruas jalang
emot-train-859,[USERNAME] Kalo gt skrng di spanduk tersebut (kalo ga salah pojoan alun2 depan kantor ....) Di keramatkan ya Bu? Kira2 masuk bid'ah juga ga ya? #seriustanya,[USERNAME] Kalo bagitu skarang di akang spanduk tu (kalo seng sala di pojok alun-alun muka kantor ....) Dapa kramat ka Ibu? Mangkali maso bid'ah ka seng e? #seriustanya
emot-train-1966,"Sekarang begitu liat temen-temen pada lulus malah nangis terharu. Seneng aja liat orang-orang bisa lewatin fase tersulit hidup lengkap pake rintangan dengan cara yang uniQ bgt. Maaf yah buat temen2 yg dulu pas sidang ditangisin trus bilangnya gue sedih Karena ditinggal klean :"""")","Skarang pas lia tamang-tamang su lulus aer mata jato lai. Sanang sa lia orang-orang bisa lewat dong pung masa sulit deng rintangan pake cara yang unik skali. Jang mara e par tamang-tamang yang dolo par sidang mananis la bilang beta hati susa barang kamong kastinggal :"""")"
emot-train-3057,"Sebentar lagi ketemu krucil-krucil ponakan yang gemesin banget, suka nya minta main berantem-beranteman. Seru sih meskipun ya resiko pada pegel-pegel nantinya, sedikit-sedikit sambil ngajarin berhitung agar #JadiLebihBaik lagi Nanti pas masuk sekolah","Sadiki lai bakudapa alus alus ponakan yang lucu, suka minta maeng bakupukul bakupukul. Asik biar resiko nanti badangbadang saki nanti, sadiki sadiki sambil ajar dong baitong supaya #JadiLabeBae lai pas maso skola nanti"
emot-train-64,"Nggak ngerti lagi sama ciwi-ciwi yang nyinyirin Via Vallen ini,. Dia itu korban sexual harassment loh. Sesusah itukah untuk saling support satu sama lain gurlzz?","Seng mangarti lai deng parampuang parampuang yang bakata Via Vallen ni,. Dia tu to korban pelecehan lo. Susa skali ka par bakudukung satu deng yang laeng?"
emot-test-257,"banyak banget yang nanya pas tau di hape ada apps twitter 'emang masih jaman ya main twitter?' 'yaelah hari gini main twitter ngapain?' 'ngapain main twitter coba', hehe, cuman bs gt sih, ya senyum aja kalo balik lagi main twitter :)","paleng banya yang tanya pas dapa tau di hape ada aplikasi twitter 'memang masi jaman ka maeng twitter?' 'ya skarang maeng twitter biking apa?' 'biking apa maeng twitter coba', hehe, cuma bisa bgitu sa, ya senyum sa kalo main twitter lai :)"
emot-train-3124,"Sejuk dan damai memandang hamparan hijau sawah bak permadani. Dari sini kita bisa belajar bahwa hasil yang baik membutuhkan perhatian yang baik pula. Desa Wonotirto, Samboja, Kalimantan","Sajo deng damai lia ijo-ijo sawa kaya permadani. Dari sini ni katorang bisa blajar kalo hasil yang bagus musti ada perhatian yang bagus lai. Desa Wonotirto, Samboja, Kalimantan"
emot-train-2098,"Yallah... yaallah... w mau scrolling ig aja ngelag, kea buka pake internet explorer aja dah ah. Kok gue akhir2 ini banyak merasakan ketidakstabilan sistem ig yah... ntut amat ngomong apaan gue","Yallah... yaallah... beta mo lia ig sa lola, kaya buka pake internet explorer sa suda. Masa beta akit2 ni kaya rasa ada yang seng stabil di ig pung sistem e... aneh skali beta bicara apa ni"
indolem-test-691,Ibu yang terlalu cerewet bisa bikin putrinya memiliki gangguan makan dan perilaku sosial yang buruk. [Jurnal Communication Monographs],Mama yang tlalu carewer bisa bikin ana parampuang kana gangguan makang den gperilaku sosial yang seng bae. [Jurnal Communication Monographs]
indolem-train-478,"Karena yang terbaik tak akan ke mana-mana. Pergi pun, kembalinya ke tempat seperti awal berangkat.","Barang yang terbaik seng pi mana-mana. Pigi lai, bale sama kaya awal pi."
indolem-validation-314,tidak ada hotshower. tdk sesuai foto.,seng ada aer panas. seng kaya di foto. 
emot-train-1070,"Ade : mas udah makan? Gw : (wah tumben nanyain) belom, makan aja duluan Ade : maksudnya kucingnya udah makan apa belom Gw : et lu liat aje sono tempat makannya. Memang memang","Ade: Kaka su makang? Beta : (Wah jarang dapa tanya) balom, makang duluan sa Ade : makusdnya kucing tu su makang ka blom Beta : hi se lia dia pung tampa makang sa tu. Memang su talalu"
indolem-test-808,ac nya ga dingin showernya ga ada air panasnya malah mati.. anehh..,"akang pung ac seng dingin, shower seng ada air panas akang mati.. aneh.."
indolem-train-1787,"Masuk pertama kemarin kamar mandi masih belum dibersihkan, masuk kamar langsung bau tidak enak, kedepannya mohon diperbaiki :)","Maso partama kamareng kamar mandi masih blom dapa kas barsi, maso kamar langsong bobou tar enak, nanti tolong bikin bae :)"
emot-train-1864,"Seandainya 2019 jokowi kalah sdh dipastikan : HTI bangsat bangkit, teroris bangsat bangkit, Radikal bangsat bangkit. Semua politik balas dendam bangkit. Yg minoritas ditekan.. mending memisahkan diri dari NKRI.. untuk itu harus 2019tetapJokowi..","Kalo 2019 jokowi kala su dapa kaspati: HTI bangsat tu bangkit, teroris bangsat lai, Radikal bangsat lai bangkit. Samua politik balas dendam bangkit, Yang minoritas dapa tekan.. loko babe kaspisa diri dar NKRI.. makanya itu musti 2019tetapJokowi.."
emot-train-773,malas sekali ya dinas malam orang tidur saya kerja sh sekali cuma pengen libur th huft (at rumah seni triplek),pamalas skali mussti dinas malang orang ada tidor beta da karja cuma mo libar sa ni huft (di ruma seni triplek)
emot-train-3509,tuhanlah dengan segala rancangan dan rencana baiknya saya bersyukur dengan apadanya diri baik susah dan happy always spirit,tuhan la deng samua rancangan deng rancana bae beta soma syukur deng apa ada diri bae susa deng smangat tarus
emot-train-313,"Yang repot tu kalo sekedar baca tanpa dimengerti,nahh disitu timbul kesalahan bukan pemahaman.. Selektif terhadap argument ndakk papa, selagi nalar tetep pada jalur, bukan keluar jalur,kalo dah keluar jalur ituu pelanggaran.. #celotehreceh","Yang biking pastiu tu kalo cuma baca la seng mangarti, di situ tu ada kesalahan bukang pemahaman.. Bapili par argumen tu tarpapa, kalo masi ada nalar ada jalang sa, bukang kaluar dar jalang tu, kalo su kaluar tu su pelanggaran.. #celotehreceh"
indolem-train-69,"Saat Gigi teriak, kaca2 di gudang sekolah semuanya pecah!! AMAZING!!  #CantikCantikMagic","Pas Gigi bataria, kaca-kaca di sekolah pung gudang pica samua!! SADIS!! #CantikCantikMagic"
emot-validation-408,"Tempat sampah made in Jerman itu oke kok, positif thnkng aja Indonesia belum bs bikin. Bus tongtong ganti scania juga pada demen kan? Yg penting g dikorupsi ajasih.","Tampa sampa dapa biking di Jerman tu oke mo, pikir positif sa Indonesia blom bisa biking. Oto Bus Tongtong ganti Scania jua suka to? Yang penting seng dapa korupsi sa si."
indolem-validation-368,"Petugas Bus di Thailand harus mengenakan popok dewasa sepanjang hari, karena mereka tak diizinkan pergi ke toilet selama jam kerja.","Petugas Bus di Thailand musti pake pempers satu hari, barang dong seng dapa kasi pi kamar mandi kalo jam karja."
indolem-train-2279,"Tidak bisa nonton tv karena tdk ada signal,sprei sepertinya belum diganti masih ada serpihan debu,tp overall cukup memuaskan apabila kemalaman di daerah setiabudi","Seng bisa nonton tv barang seng ada sinyal, sprei kaya blom dapa ganti masi ada kaya abu bagitu, mar bae jua kalo talalu malam di daera setiabudi situ"
emot-train-1200,[USERNAME] libur tapi ini tugas dikumpulin senin aq takut kalo tida selesai p.s sekali lagi ngirim foto yoongi yang macem gituan AQ BLOCK p.s.s SAME ENERGY WITH THIS PICT DJKDDJDLDL [URL],"[USERNAME] libut mar tugas ni dapa kumpul hari senin, beta taku kalo seng selesai. p.s. skali lai kirim foto yoongi yang kaya bagitu BETA BLOK p.s.s. AKANG ENERGI MIRIP KAYA FOTO INI DJKDDJDLDL [URL]"
indolem-train-1567,"Alat Mandi, lemari, TV rusak ...tidak bisa dipakai","Alar mandi, kas, TV rusak ...seng bisa dapa pake"
emot-test-353,"Kau tak terganti, Kau yang selalu kunanti, Takkan ku lepas lagi. Pegang tanganku Bersama jatuh cinta Kali kedua pada yang sama Sama indahnya.. [URL]","Se seng taganti, se yang beta nanti tarus, seng akan beta lapas lai. Pegang beta tangan la sama sama jato hari par akang kadua kali par yang sama indah tu.. [url]"
indolem-train-1331,sarung bantal bau lembab warna coklat badcover juga... saya sering nginep di airyrooms biasanya putih bersih wangi ..mungkin karna discount 50% jadi dapet kamar begitu..,sarong bantal bobo lembab bedcover lai warna coklat... beta suka nginap di airyroom barang akang biasa puti abrsi bobo enak ..mangkali tagal potong harga 50% jadi dapa kamar bagini..
indolem-train-1569,"Proses check-in lama, menu makanan cuma 1 varian, tidak ada snack.","Checkin pung proses lama, makanan menu cuma ada 1 model, seng ada cemilan. "
emot-train-2114,tolong bantu saya [USERNAME] Kenapa ya lptop saya sudah 2 kali kok gabisa buka dokumen pasti not responding.pdhal sudah pernah dibawa ke hp center smg . Apakah lptop saya termasuk produk gagal atau gimana.beli 11 maret 2018 . Dan kalo gini trs kan jd jgkel sndri.,tolong bantu beta do [USERNAME] kanapa e beta leptop su 2 kali seng bisa buka dokumen pasti seng ada respon. padahal su parna dapa bawa ka tampa biking bae hape semarang. Beta leptop ni kaya produk gagal ka bagemana. bali 11 maret 2018. Deng kalo bagini tarus kan jadi seng suka sandiri. 
indolem-train-2993,Ribuan Nelayan Kepung Kantor Menteri Susi http://dlvr.it/8l4g0q,Ribuan Nelayan Kepung Kantor Menteri Susi http://dlvr.it/8l4g0q
indolem-train-1457,Tidak tersedia air panas,Seng ada aer panas
emot-train-2345,"Perang itu sama teroris bukan bela teroris. Perang itu sama dakwah2 Radikal bukan bela Radikal. Bacot doang gede, masih ingat kunjungan diusir nyali lu seperti ayam sayur. Sok ngomong perang??? [URL]","Prang tu deng lawang teroris bukang bela dong. Prang tu deng dakwah yang radikal ni bukang bella akang. Bicara banya sa, masi inga kuncungan dapa user la se sama kaya takisu. Bicara tukel prang??? [URL]"
indolem-train-397,"Awalnya, kancing baju diposisikan pada ujung lengan, supaya lengan baju tidak untuk melap muka.","Alas tu, kancing baju ada di ujung tangan baju, supaya tangang baju seng dapa pake par lap muka. "
emot-train-216,"(1) #Ramadan hai tweeps, lewat sini aku pengen cerita nih yah tentang ramadan yang penuh berkah. Ini kali pertama aku ramadan dengan situasi seperti ini dan sangat berkesan utk aku pribadi Sehari sebelum ramadan aku diajak jadi penyiar di studio Yayasan Masy Muslim Freeport Indo","(1) #Ramadan hai tweeps, lewat ini beta mo carita ni e tentang ramadan yang dol berkah. Ini pertama kali beta ramadan deng situasi kaya bagini deng paleng berkesan par beta piribadi sahari sebelum ramadan beta dapa ajak jadi penyiar di studio Yayasan Masy Muslim Freeport Indo"
emot-train-80,ih wowo saya pemaf kok tapi maaf saya pendendam tidak-ush minta akun kalau bwat di delcon picik otak lo!,ih wowo beta perna mo mar jang mara beta ni pendendam seng usa minta akun kalo par dapa hapus kontak ale otak jahat lawang!
emot-test-138,"Di jual buat beli rubicon atau hummer baru, lumayan buat aset dan modal nyapres. Atau beli tanah lagi yg luas buat ""katanya"" perjuangan gerakan. Jamaahnya cuma gitu-gitu aja, cari kerja sana-sini. Atau malak THR sama orang Cina. Hadeuh Guwoblok","Dapa jual par beli oto rubicon ato hummer baru, lumayan par aset deng modal par capres. Ato bali tanah yang luas par ""dong bilang"" perjuangan gerakan. Jamaahnya cuma bagitu-bagitu sa, cari karja di sana-sini. Ato palak THR deng orang Cina. Hadeuh Guwoblok"
indolem-train-3287,"kotor, tdk ada pegawai kebersihan hy ada recepsionist n security, tdk ada handuk","badaki, seng ada yang tugas par barsi cuma ada resepsionis deng satpam, seng ada handok"
emot-train-2443,Damai taik lo.... SOEKARNO yg membubarkan PARTAI ISLAM MASYUMI.. DIZAMAN PAK SOEHARTO DI BOLEHKAN KEMBALI.. MASYUMI MENJADI KELUARGA BESAR BULAN BINTANG LALU PARTAI BULAN BINTANG 1998 BEGOK DUNGU SOK TAU CEBONG200 [URL],Damai seng pung kes.... SOEKARNO yang pi kasbubar PARTAI ISLAM MASYUMI.. DI JAMANG PA SOEHARTO DAPA KASBOLE KOMBALI.. MASYUMI JADI KLUARGA BASAR BULAN BINTANG LA PARTAI BULAN BINTANG 1998 BODO BIKING DIRI TAU CEBONG200 [URL]
emot-train-2495,"menyembuhkan rasa sakit tanpa obat ya kek gini, bilangnya flu bersin demam tapi order es krim tengah malam. Kalo anak kampus bilang BM terpenuhi","kasbae rasa saki seng pake obat ya kaya bagini, dapa bilang flu barsing damang mar pasang es krim tenga malang. Kalo anak kampus bilang akang mau mau dapa sudah"
indolem-train-1951,"#Lounge 5 Mobil bagus tahun kemarin, harus di stop produksi tahun ini http://dlvr.it/8mdWsf  #Assadiqulhaq","#Lounge 5 Oto bagus taong kamareng, musti dapa stop produksi taong ini http://dlvr.it/8mdWsf  #Assadiqulhaq"
emot-train-0,Ini adalah hal yang paling membahagiakan saat biasku foto bersama ELF #ReturnOfTheLittlePrince #HappyHeeChulDay,Ini ni barang yang paleng biking sanang pas beta idola doto deng ELF  #ReturnOfTheLittlePrince #HappyHeeChulDay
