id,paragraph,author_id
3396,"Punna ri televisi na Brazil sanna na utamakan ki a'raga bolayya. Anjomi Tena niak ri Brazil kuis ri a'tanding bola na erok ri tebak na biasa na baine erangi acara na siagang na pake baju tim bolayya. Niak agangku ku pawwang kammanjo punna ri Indonesia niak acara kuis erok ri tebak siapa skor na anjo tanding bolayya ri cini ri televisia, ta'bangkai agangku angngapa accini bola erok akkarena tebak-tebakan kamma anjo ka ri Brazil inne negara na tena niak acara kammanjo. Serius ji accini bola ri televisi na Brazil. Tena ji na ta'ganggu ki ri iklan ato kuis-kuis ri televisia. ",1pRHI9V262eZttxXfwO7DOI_V8eKgfjxEG4M7Xnb1ykk
947,"Sipunanna jai kereta api kelasak bisnis ni panjari kereta api kelasak ekonomi premium anjo allingna ri jai kereta api kelasak ekonomi jai naik na singkamma kereta api Gaya Baru, nakke ku pile mae naik anjari bus kelasak VIP / Eksekutif ri lalangan ku ri bangngi. Tena ja na lompo masalah na kah nyamang ji ku sakring punna tinro ri bus kelasan VIP kah tena na si ambak bangkeng nga singkamma ri kereta api kelasak ekonomi atokah mempo ri kadera terasak kereta api premium ka. Alling na poeng bus kelasak VIP / eksekutif sikekdek ji beda na siagang kereta api kelasak ekonomi / premium nampa jai tong mi fasilitas na. Niak kanre, paklungang, salimuk, paklungan limang ri kelasak eksekutif.",1GBNsF8-3TIa9xqrZgWuYmNwW36ny2OrXMLz5Nm2Kxyg
855,"Kanre kantang sanggarak punna jai dudu kulle na parek golla ceratta naik mae. Antu kandungan na kantang nikana karbohidrap pati. Janisik karbohidrat anne sinampe na kanrei kaleng = nga nampa ni ubah anjari golla lalang kaleng ta. Dasarak na, anne mi golla yya anjari battuna pakrasangan na kulle ni karesoi ri kalenga. Mingka, jai na pati ri lalang na kulle tong poeng na parek golla ceratta naik mae. Golla na kulle ni bolik lalang cerak nampa na parek mi golla ceraka naik. Tantu, anne kulle anjari bala ri tau niaka diabetes tipe 2 na. Tekamma caranna ni pallu sanggarak sanggeng na kantang anjari coklat na rannyah. Konsep anne ni kana reaksi Maillard.",1GBNsF8-3TIa9xqrZgWuYmNwW36ny2OrXMLz5Nm2Kxyg
3636,"Usaha laundry ri balla baji' poe ri gaukang. Jai mi tau tea susa a'bisa baju na ri balla apa poe punna tena mesin sassa na, anjari mange na bissa baju na ri jasa laundry kiloanga ji. Ka tena mi na pela-pela wattu na assassa ri balla, baji' tommi jari na punna ri sassai ri laundry kiloanga sisa ri pake mami bajua. Niak poe usaha bissa motooro' ri balla. Anjo ide bisnis ri balla ka jai tau cini ki sikamma jasa bissa motoro'. Ka tena ja ri pake modala lompo punna a'pare ki usaha jasa bissa motoro' ri balla. Ka anjo Usaha jasa bissa motoro' ka jenis usaha kulle ki na janjikan untung lompo poe.",1pRHI9V262eZttxXfwO7DOI_V8eKgfjxEG4M7Xnb1ykk
3764,"Wattuku assikola nakke antama ka ri murid cara'de ka ri pilajarang teori. Anjomi ku ngai pilajarang Bahasa Indonesia na IPA Biologi. Punna Bahasa Indonesia sanging teori ji ri jelasakang ri gurung ta, biasa na ri suruh tongki angngahafala teori battu ri bok-bok ka. Punna IPA Biologi jai tongi teori na gampangi ku mengerti ri ulungku, nampa kulle tongi ri praktek ri Lab Biologia. Ku ngai na punna antama maki ri Lab Biologi ka jai teori kulle ri praktek ki sikamma Accini ri Mikroskop. Anjo benda-benda ca'di a kulle ri cini jelasa, sikamma amoeba ato benda ca'di lainga. Ku ngai tongi pilajarang IPA Biologia punna ri bahas ki rappo-rappo a. Wattuku SD ku ngai na pilajarang rappo-rappoa sikamma Kembang bangkai Reflesia Arnoldi. Anjo kembang botto dudu, tapi paling lompo ri linoa. Niak ri Pulau Kalimantan.",1pRHI9V262eZttxXfwO7DOI_V8eKgfjxEG4M7Xnb1ykk
1351,"Jukuk kalotorok jambal roti. Alling na memang kajjalak, punna rasa na nakke menurut ku asin dudui. Mingka jai agang ku palak nakke malliangi oleh oleh jambal roti punna nakke moterek mae ri kampong ku. Ammalli jukuk kalotorok cucut pe bawang, labbi nyamang anjo ku kana. Niak tong kerupuk melarat. Ni kanai kerupuk melarat kah anjo kerupuka ni batte make kassi, jari kandungan lemak na kulle labbi sikedde ni bandingkan kerupuk biasa yaa ji siagang harga na lammorok siagang nyamang tong , nampa jai nahh jari sessa bawai anne kerupuk ka punna teai oto pribadi ni pake kah na repotkan jaki sinamperek. ",1GBNsF8-3TIa9xqrZgWuYmNwW36ny2OrXMLz5Nm2Kxyg
3279,"Punna ku antara' ki ana' ku mange ri sikola na macet tongi jappa ya ka erok ngasengi mange ri pusat na kota ya, anjomi lamba' tommi antama ana' ku ri sikolana. Masalah na larro ka ri sopir oto na ri dallekangku ka sallo dudui maju na hijau mi anjo lampu lalu lintas ka. Anjari larro ma poe, ku pencet tarrusu ki klakson na oto ku ri dallekang na anjo oto sumpaenga. Le'ba ku mi ku lewati anjo otoa, ta'bangka ka ka anjo otoa niakmi ri rampi' na oto ku. Nyatana anjo sopirna otoa erokki pammopporang ka sallo dudui na pamaju oto na.",1pRHI9V262eZttxXfwO7DOI_V8eKgfjxEG4M7Xnb1ykk
1802,"Selain na anjo, demam panggung siagang gugup / grogi biasa na niak kah kurang ngi persiapan atokah ni sakring tena ni punnai kendali kulle ni kuasai anjo keadaanga. Mingka punna lekba mo ni paham tampak na, ni isseng situasi na siagang tau tau antu katte ni hadapi, katte cenderung labbi percaya kaleng ta. Yaa gugup memang kulle niak inji antu, mingka lalang batasak kulle ni kendalikan mo. Contoh na kamma anne misal na konteks na mae ri jamang jamang ta, kulle ki tampil ri muko na tau jai atokah erok presentasi. Antu biasa nakke ku parek antu mi ku siapkangi kaleng ta sabajik bajik na. ",1GBNsF8-3TIa9xqrZgWuYmNwW36ny2OrXMLz5Nm2Kxyg
3027,"Ceramah ri erang ustadz ka anjo Ibadah Sholat ri agama Islam ka anjo ibadah wajib ri gaukang selama ta tallasak ri linoa anjari tau muslim. Ka anjo Sholat ka anjari nomoro rua i ri rukun islam ka. Se're na anjo akkana rua kalimat Syahadat, rua na anjo mi paenteng Sholat. Ka anjo Sholat ka poe anjari amalang awala ri rekeng ri akhirat ka mungko. Punna tena ri sholat ri linoa, ri akhirat mungko apa mi tena ri gapoa pahala. Dosa ji poe ri gappa. Sholat ka anjo wajib na niak ri 5 wattu. Ri Sholat Subuh, Sholat Dhuhur, Sholat Ashar, Magaribi na Sholat Isya. ",1pRHI9V262eZttxXfwO7DOI_V8eKgfjxEG4M7Xnb1ykk
264,"Isu LGBT ammoterek ni bahas ri masarakat kamma-kamma anne. Mingka antekamma sebenarna pandangan agama islam mae ri perilaku LGBT? Antekamma pendapatna para ulama mae ri anne isu?
Lalang kurangan, perilaku anne ni gambarkan lekbakmi terjadi ri masa Nabi Luth As. Allah SWT angutusuk Luth mae ri kaum ri kota Sodom, ri sebelah salatan tamparang mate, niaka attampak ri perbatasang antara Palestina siagang Yordania. Ia ni utus untu assoro kaum asumpaeng supaya na pilari anne gauk gauk kaperek mae ri singkamma jenis na. panggaukang tenapa lekbak terjadi mae ri ummat muslim riolonganna. Mingka singkat kisahna, kaum anne bertahan lalang panggaukangna, kajariang Allah SWT angsarei cilaka azab pedih mae ri kaum anjo siagang anjari palajarang mae ri ummat ri lekbakna anne ri linoa.
",1RQCECva331CUIkeMx3zFW8GcMDYqwwlDFBRyQIKF9xo
1857,"Dear katte ngaseng pelaku bullying nga, nakke ku issengi katte erok ni hargai siagang nii akui, anjo ngaseng taua todong kamma anjo. Kulle katte ni punnai masa laloa atokah niak sekre masalah tena ni erok katte ungkapkangi mae ri dunia siagang na perlukan pengalihan mae ri inji, it’s okay, tena ja ngapa ngapa. Kulle kau na punnai stress kah sekre hal atokah masalah, kulle kapang stress ta katte numpuk ki siagang na parallu kan tampak pelarian, nakke ni mengerti perasaan ta. Mingka, punna katte ni punnai stress antu erok ki katte ni buang, manna mamo kelam antu erok ka ni kuburuk. ",1GBNsF8-3TIa9xqrZgWuYmNwW36ny2OrXMLz5Nm2Kxyg
4297,"Niak ngasemmi kana-kana appakasirik-sirika napau. Natuna-tunai marnakik ia, erokkak ngewai natena pakkullengku. Erok tongak naewa aklumba lari na nacinikmi angkana ikatte manna gioka nisawalak tong na ewakik lumba lari. Nakanamo pinggawana, ewai punna naeraiko.Nakanamo lapong Kurakura, Antekammami pal eng bateku ngewai?"" Nakanamo pinggawana, ammuko kioki agannu sampulo na nampa nuerang antama ri paranga. Punna ba ttuko antama ri tanngana paranga suroi anjijiriki kalenna tassekre-tassekre, kira-kira tassampulo rappa bellana niak seng tassekre, na ikau anjorengko ri baccika amman tang."" Pammukoangi kammanjo aklarnpa tojemmi antama ri paranga nalle tommi aganna najijirik tassekre-tassekre kamma lekbaka nipauangi ri pinggawana. Lekbaki najijirik niak tommi battu lapong Jonga.",1uOYTeG1pvPFIiQPIfQqcMMyglabOeCK_PJPpwRfGb2A
2361,"Nakke jari ku ukrangi pernyataan na narasumber anjo nakke ku wawancarai aa wattu ku nakke sementara penelitian mae ri skripsi ku. Jari anjo wattua nakke sementara ku teliti projek UNEP ri Indonesia lalang bidan bio gas. Narasumber ku antu nakke petinggi LSM battu ri Belanda. Iya todong memang tau belanda ji (anjo ji iyaa untung na lumayan caradde mi fasih ak bahasa Indonesia) Singkat carita na, nakke ak kutaknanga “Ngapa LSM ta katte kerja sama siagang organisasi Internasional? Ngapa tena ni palak mo bawang dana mae ri pemerentah Indonesia? Ku kana nakke pemerintah na dorongi anjo pengembangan energi terbarukan nga?.",1GBNsF8-3TIa9xqrZgWuYmNwW36ny2OrXMLz5Nm2Kxyg
5075,"Tau paling nakasiak dampakna niak HP kinne iareka tau toayya. Nasabak kinne anak-anaka kulle nikua lakbiringi sikali siminggu appalak jatah pulsa mange ri tau toana, padahal tena iya ngaseng tau toayya kulle na balliang anakna pulsa kuota. Njari anjo anak-anaka pakaramulami appikkirik battu kemae batena kullei angguppa doek. Anjo mi kinne jai anak-anak barani na alle cokko-cokko doekna tau toana. Biasa niak anak-anak na alle doekna agangna ri sikolayya, niak todo’ pole paling kodia anjo anak-anak napake doek pa’bayarrang sikolana untuk ammalli puslsa kuota. Anjomi dende paralluki sareangi pemahamang anak-anaka apalagi umuruk SD siagang SMP kijai, kua bajik dudu punna niak HP na taua mingka parallu niawasi surang tau toana ri ballak. Anjo sukkaraka punna riayya tau toana sanging tau anjama, ballassimi iyya kamase.",1yCLFzW6NH2FSNsvHcdQN5H0ABv1UltkUg8OZRJIYrsg
4616,"Mange ma ri pakgaukang nikkana urangku, siaganga Ani na Febry. Anne urangku kumangeia tania Islam. Wattungku battu ri anjo tampak pakgaukanna, jai kanre-kanreang napatala memang ratena mejanna, mingka nibungkusuk ngasengji towwa. Naikma anne a’jama siagang appoto-poto, sanna’ gammarakna agangku anne buntinga, kebo’ mamo nampa alusuk, bajiki towwa modena. Njari lekbakna anjo, nakuami urangku buntinga mangeko ngaseng nganre sianak. Kukuai okemi nassami eroka nganre. Mingka anne Ani langsung tongi nako’bikka nakua cinik bajik-bajiki rolo’ apa anjo kanreangna, hallalakji atau tena. Anu nakke tau cipuruk dudu, mingka lekbakna nakua kamma anjo agangku, mallak-mallak tomma, asseleka tema todo’ kunganre kamase. Tania apana, taniaji kapang towwa daging bawi napasadia, mingka pasti niak todo’, mallakki punna taccampuruki.",1yCLFzW6NH2FSNsvHcdQN5H0ABv1UltkUg8OZRJIYrsg
438,"Niak mi antu chat ammak-ammak tassebar tentang David Beckham sannak menghebohkan dunia maya. Ammak-ammak tena na kenal David Beckham siagang nassu wattunna antrianna ni serobo polwan niaka ang-ngantaraki. Anne bu polwan appalak supaya David Bekham ni pariolo. Kemungkinan lompo sabak jadwalna loe siagang padat. Lekbakna antrianna ni serobo, ammak-ammak akkana David Bekham sebagai sekre tau pajama sosial rantasak sabak loe tattok na. Netizen pung ang-calla calla anne ammak-ammak, karna sulit na mengerti kana tau ammantang ri kotayya tena na issengi David Beckham. Karna salain anjari pagolok kalasak lino, Dadid Beckham poenv burakneng na battu ri arti terkenal ri linoa iamiantu Victoria. Mingkun anne ammak-ammam tania penggemar golok jari ia tena na issengi sang bintang terkenal tendangan bebasna.",1RQCECva331CUIkeMx3zFW8GcMDYqwwlDFBRyQIKF9xo
367,"Self diagnosis istilah na gunakan punna niak sekre tau mendiagnosis garring niaka na alami berdasarkan paboya informasi kale-kale tena na konsultasi mae ri tau mangngissenga iareka ahlina. Salain kacenggeranna kalengta, loe poeng tau allakukang nikanayya self diagnosis untuk ammaressa kesehatan mental na.
Naikna kapaduliang masarakat tentang kesehatan mental sarringna ni passiagang siagang tren self diagnosis padahal sebenarna bahaya. Kebiasaan melakukan tindakan anne sumpaeng self diagnosis seharusna ni liliang punna katte lekbak anrasakan hal aneh lekbaka kajadian. Manarik kasimpulang ri kesehatan mentala sekre tau tena kulle ni gaukang berdasarkang informasi niaka na guppa battu ri Internet. Risiko mengalami kondisi kesehatan lebih parah poeng.
",1RQCECva331CUIkeMx3zFW8GcMDYqwwlDFBRyQIKF9xo
2954,"Wattuku sikola a’balu ka siagang manggeku ri pasara’ tradisional awal na berhasil ka, jai untung na a’balu kaset CD bajakan ka anjo. Kulle ammali manggeku oto na balla. Ka taua nontongi film ri VCD/DVD ri Tv na ri balla ato kamae poe. Tapi na jaman ka ta’ ganti tarrusu’ ki anjo kaset CD bajakan ka tena mi na laku. Anne wattua taua ngaseng nonton video ri Youtube tena mo ri kaset CD. Ka gampang mi tau nonton film ka hp a canggih mi kulle mi nonton jai na keroki ka niak ji kuota na. Anjomi anjari bangkrut ki usaha kaset na manggeku.",1pRHI9V262eZttxXfwO7DOI_V8eKgfjxEG4M7Xnb1ykk
4870,"Niak senimang arengna Josh Ferrin ammalli ballak ri Negara Nageang Utah, Amerika Serikat taung 2011 laloa. Mingka nai la issengi kua anjo lekbaka naballi ballak, pila’ jai doekna. Niak naguppa doek dollarak US$45.000 wattunna natangkasi panel paraparana anjo beru dudua naballi. Wattunna naparissa, niak naguppa tuju kotak bonena sanging doek. Mingka Josh tena langsung na alle ngaseng anjo doeka untuk kalengna. Natalipongi anjo patanna ballaka riolo, napauang kua niak naguppa doek. Njari anjo patanna ballak rioloa nakuai memang anjo doeka manggena pata riolo, sengaja nabolik lalang ri tampak sukkaraka niguppa. Njari nabage ruai anjo doeka, manna mamo Josh teaji na alle mingka tetapji nisare surang anjo patanna ballak rioloa. Takbangkai nyawana mingka sannang tongi pakkasiakna.",1yCLFzW6NH2FSNsvHcdQN5H0ABv1UltkUg8OZRJIYrsg
1986,"Agoraphobia antu mi agorafobia antu mi sakring mallak mallak atokah cemas berlebihana mae ri tampak atokah apa apa anjo na parek ki penderita na na sakring panik, terperangkap, siagang tena na berdaya, atokah sirik sirik ki. Umum na agoraphobia anne timbul ki punna anjo penderita na erok lampa bella atokah niak ri tampak tampak publik terutama anjo jaia tau. Fobia antu mi kondisi punna anjo taua na alami reaksi mallak mallak anjo berlebihanga mae ri apa apa. Anjo sakring mallak mallak nakulle ni sebabkan ri jai hal, contoh na niak na sakring mallak mae ri sekre kondisi atokah situasi, singkamma tampak jai tau. ",1GBNsF8-3TIa9xqrZgWuYmNwW36ny2OrXMLz5Nm2Kxyg
3295,"Tena mi annyamang battanga ri kasia' punna battu mi mens ka. Sikamma nakke Battu mens ku ri tanggala rua sanggeng na siminggu dallekang, Punna battumi tanggala mens ta, anjomi biasa na sensitif ki kaleng ta ri apa-apayya ngaseng. Anjomi kulleki gampang larro manna mamo na pakamma niak masalah ca'di ji. Erok mami ki larro ri kasia' ka na pakamma battang ta pa'risi ki na pakamma mens. Tea maki erok anjama apa-apa. Punna attinro ki nampa anyamang ri kasia' battang ta. Biasa na poe punna tena mo ri tahangi pa'risi na battanga, angnginung mami ki obat mens. Kulle tongi obat palannya' nyeria sikamma Paracetamol. ",1pRHI9V262eZttxXfwO7DOI_V8eKgfjxEG4M7Xnb1ykk
5363,"Na punna pappisoloro, sanna kungaina anganre Pallu Golla, kammami gantala. Na inne pallu gollaya tulina appaminro pangngunrangi mange ri ballaku ri kamponga. Punna karueng lekba ashara, injo anrong baineku punna niaka ri balla, tulikuji napparekang pallo golla. Na tena todo kulekba angnguni teaki, nasaba memang inne pallu gollayya kuissengi gampangji nipare. Na bahang-bahangna pole tuli niaji ri Balla. Kamma golla ejayya, santangna kalukua, na unti. Na inne bahanga, maraengna golla ejayya anu nialleji ri kokoa. Kamma kaluku na unti tulina nia ambuah. Na punna golla eja, kammami sekre kabiasan ri ballana tau Mangkasaraka, nia golla ejana. Ia mi injo nakui ka tena na okala ni jama na bahanna pole sanging tassadiaji. ",1vnWDUPoyjuL0LnxYKBy1g-Lf28PjFNqAv85z2nfgT64
4598,"Siallo bujuruk tena tattongko bawana Kamal nipakamma rannu, mikki-mikkiki atinna, bajiki nyawana nasabak nampai guppa penghargaang, nisareangi ri bos na nasabak bajiki batena angngerang oto, daripada sopirik maraenga. Akkaca-kacai matanna, niak suluk sikekdek jekne mata rannu, kambangi kakmurunna nipakua sannang, nasabak guppai bonus rua kaki gajinna punna guppai penghargaang. Anne penghargaanga nisareangi mange ri sopirik paling loe tau keroki. Punna niak tau erok sewa oto bus, pasti Kamal nakeroki ngerangi anjo oto buska. Lalang sibulang, ia 15 kali assuluk ngerang tau. Anjo sopirik maraenga paling loe 10 ji. Anjomi ngurana Kamalji angguppa anne penghargaanga. Njari eroki nasareang bainenna anjo bonusna, sollanna kulle naalle bulaengna niaka lalang ri pegadaiang.",1yCLFzW6NH2FSNsvHcdQN5H0ABv1UltkUg8OZRJIYrsg
1626,"Floyd Mayweather. Petinju anne kewarganegaraan Amerika yaa na punnai rekor tinju 50 – 0. Tena na heran ki punna iyaa na punna anne rekor ka, kah iyaa memang sannak carakdek na karena tinju. Cara na mikkiri teai tekana kulle na pamattung lawan na mingka tekamma cara na bertahan siagan na serang beberapa kali ji. Jai tau kana cara na tinju sannak parek bosan punnani tonton. Mingka tena niak salah ri cara na kah boxing na punnai peraturan kaleng kaleng na tekamma kulle na tentukan nai menang lalang anjo pertandingan nga nampa Floyd naisseng tojeng tekamma cara na menang na tena na alami kekalahan. ",1GBNsF8-3TIa9xqrZgWuYmNwW36ny2OrXMLz5Nm2Kxyg
3549,"Na issengi na totoa na anjo kejadianga ka agangna NB pawwangi. Anjo peristiwa perkosaan ka na taba NB le'ba terjadi ri allo Salasa, tanggala 30 Desember 2014. Sedangkang anjo NB na totoana berui a'laporo ri SPKT Polresta Pelembang ri allo Juma' tanggala 9 Januari 2015. Na kana NB mallaki NB ri kallarroi totoana siagang na pa'risi nyawa na totoana punna na issengi anjo kejadianga, anjomi tena na pawwangi. Tapi na tena na sangkai NB punna salah se're agang na, na pawwangi totoana NB. Ka sebelum na NB le'ba ki na carita anjo kejadianga ri agang na punna le'ba ki ri perkosa. Anjo mi nafas issengi na totoana langsungi ri erangi ri kantoro polisi Polresta Palembang.",1pRHI9V262eZttxXfwO7DOI_V8eKgfjxEG4M7Xnb1ykk
3924,"Wonosobo anne daerah jai pamantang wisata baji'ka rikunjungi turiska. Maraengna anne Wonosobo ribandengkan daerah maraenga anjo suasana segar siagang asriki. Nia' tallu pamantangang wisata wajikki' rikunjungi punna mae ri Wonosobo. Makase're, Batu Ratapan angin ri Bulu' Dienga anne pemandangan alamna gammara'ki kaccinikang. Ri ketinggianga taua kullei kaccinikang Telaga Warna, Ribulu' bulo, Rinni nia' tong wahana karenayya. Makarua, Padang Savana Dieng anne natawarkangi pacci'nikang baji'ka pada ilalang eksotis siagang gammara'ki. Punna mae rinni, wajikki anggambik rodong, ri oloang angambi'ka kaccinikang pammandangan alam baji'ka. Makatallu, Kawah Dienga anne napacinikang aktivitas vulkanik, punna mae rinni wajikki a'tikak nasaba' nia pepe' rinjo. Anne Kawah Dienga Luara'na dua ratu' metere, pamantanganna anne nia' ri dataran tuna.",1uOYTeG1pvPFIiQPIfQqcMMyglabOeCK_PJPpwRfGb2A
20,"Bayao iamiantu sala se’rena ka’dokang biasa ku pare punna malasaka ammalli kanre-kanreang ri warunga. Salaing assipa carana appare tenaja tonja na nasusa.
Sala se’rena parekang bayao gampangi ni pare siagang na ngai tahu ta’balaka iamiantu bayao mata sapi. Punna apparekke se’re ji bayao, ce’la, pissing, masako, siagang minyak goreng siparalluna. 
Partama-tama la ni pareka iamiantu ni palattoki komporka selanju’na ni panaungi minya sanggara siparalluna ri lalang pammaja nampa ini tayang sanggengna bambang, punna bambangmi ni reppemi bayaoa nampa ni panaungi bonena ri pammajaka anjo bambanga sumpadeng. Nampa ni kiorimi ce’la. Pissing, siagang masako si paralluna.
Punna lekbaki anjo ni gilingmi rate rawa sanggengna ti’no, lekbaki anjo ini patittimi minyana ri sanru-sanru.",1RQCECva331CUIkeMx3zFW8GcMDYqwwlDFBRyQIKF9xo
5397,"Ri indonesia tantumi nia tu appallu nganre biasa allo allona. Tau Indonesia injo pakanre kanre biasa. Nassami sampang anganre i injo tu Indonesia iyya nia kanre ri mejanna. Injo punna pallu tawwa kanre, kulle ammaki listrik ieareka gas lpg. Inne ribokoa biasa nipake puna appallu lompo, punna nia pakgaukang na loe kanre la ni pallu. Riolo, punna appallu kanre tawwa ammake pepe kayu nipallu rate ri koronga. Mingka, injo tu panritayya nabuntululi batena tawwa batena appalu kanre baji na tena na loe wattu na alle. Paling parallue tenaja na parallu nijagai mutunna. Jari kulle ki jama jama maraeng na ki pallu tommi. ",1vnWDUPoyjuL0LnxYKBy1g-Lf28PjFNqAv85z2nfgT64
3620,"Salah se're faktor anjari jamang ri kantoro' anjari nyamang anjo ka niak na siagangan na ngaseng siagang agang jamanga. Ri kantoro', agang jamayya ri rampi' ato dallekang na ruanganga kullei na pare' tena anjari kale-kale ki anjama ramei ji ri kasia' tena na sepi dudu. Anjomi kulle na pare' rampi' ki siagang agang-agang jamanga ri kantoro' ka. Teai ji anjo poe, niak unsur na pare' rampi' ki siagang ngaseng agang kantoro' ta anjari solid na kulle baji' jama-jamang ta siagang na kulle ri gappa target ri kantoro' ka. Anjomi keuntungan punna anjama ki ri kantoro' ri banding ri balla anjama.",1pRHI9V262eZttxXfwO7DOI_V8eKgfjxEG4M7Xnb1ykk
1432,"Anne alloa nakke ku buka ki twitter kah erok ka salingi sakring bosang ku apa apa kulle ku gaukan ri tampak anjama. Tena na singkamma biasa biasa na lekba mo 3 (tallu) jam lalo, nakke tena niak ku jama manna sekre. Sebenar na nakke tena ku punnai twitter. Mingka kah 3 (tallu) jam maka menganggur tena niak ku parek singkamma ku sakring 1001 bangngi sallo na, nampa bingung nga apa bajik ku parek, akhere na nakke ku putuskan mi ak parek akun twitter! Sebenar na tena kulle ri kantorok ku, pake internet kantorok akkarena media sosial (padahal anjo bos ku na ngai tongji buka Quora punna jam kerja). Mingka apa mi daya ku, nakke manusia biasa tong ja. Nakke kulle tongja bosan. Tena ni sangkai, nakke ku buka ki sekre sekre konten ka, ngapa na ni arahkanga mae ri anne twit ka. Twit prank antu bajika ni baca haha. ",1GBNsF8-3TIa9xqrZgWuYmNwW36ny2OrXMLz5Nm2Kxyg
2882,Jai pengalamanku wattuku mange ri kota Surabaya. Salah se’re na ku gappai jodohku ri rinne. Pengalaman ku ngai dudu lalang tallasa’ ku. Tena mentong ku pikkiri’ ki ku gappai jodohku mange ri Surabaya. Ka ri rinne wattuku ri Surabaya erok ja liburan siagang andikku tapi na Karaeng Allah Ta’ala na sareanga sibuntulu jodohku ri rinne. Rua bulang ja sibuntulu anjo bura’ne a. Nampa ku butting siagang ri kota ku ri kota Mangkasara’. Alhamdulillah na appa bulang le’ba ku bunting ri sareang ma Allah Ta’ala ana’ ri battang ku. Le’ba na ku tianang 9 bulang lassu mi ana’ bura’ne ku ri bulang September tanggala 12 taung 2021. Sikkamma tanggala lahirku ana’ku anjo tanggala 12. Kamma-kammayya inne sitaungmi la’bi umuru’ na kulle mi jappa na lari ri mol ka lompo tommi tinggi ana’ku na battala kalenna alhamdulillah.,1pRHI9V262eZttxXfwO7DOI_V8eKgfjxEG4M7Xnb1ykk
4385,"Ri allona araba battua ri ballak garring mange ciniki agangku, ruang allomi ni inpus kamase, ka niak bedek masalah pencernaanna. Njari ku kutaknangmi apa saba’ na, napaumi kua siminggu anne nangai dudu angnginung inungang kemasang loea gollana, na inung kammaji jeknek mineral bedek ka ga’gai kasiakna. Siallo niak kapang 7 bungkusuk na inung, njari sebelumna antamak ri ballak garringa, pakrisik dudu battangna tena kulle natahang, nampa tallu ngallomi tena na tattai. Njari nipilari mange ri ballak garringa. Nakua dottoroka, teaki sanging inungi inungang kemasang ka niak pengawetna, apalagi loe gollana. Punna sisikali ni inung tenaja nangngapa, mingka anne agangku napanjari jeknek mineral, tiap lekbaki nganre tania jeknek mineral na inung, anjo ji inungang kemasanga. Battu kinne guppaki isse pappilajarrang kua manna ga’ga antekammai kasiakna mingka tena nabajik untuk kalengta, tea lalo maki inungi. Bajikanga jeknek mineral mo ni inung atau inungang tenayya pengawetna.",1yCLFzW6NH2FSNsvHcdQN5H0ABv1UltkUg8OZRJIYrsg
902,"Bantimurung (Ejaan Van Ophuijsen : Bantimoeroeng, transliterasi : Bantimarrung) antu nikana sekre kecamatan tampak na niaka ri wilayah Kabupaten Maros, Provinsi Sulawesi Selatan, Indonesia. Ibu kotana anne kecamatan niaki ri daerah nisabbuk Pakalu jarakna 7 km battu mae Kota Turikale antu anjari ibu kota siagang pusatna pemerintahanna ri Kabupaten Maros. Anne wilayah yya ni isseng kah sanna bajikna nicinik anja na antu mi nakulle anjari sala sekre na tampak ni battui sanna jaina tau. Niak tong tampak wisata maraeng = nga nikana Taman Nasional Bantimurung Bulusaraung, Taman Arkeologi Leang Leang, Puncak Baro Barom Wisara Wae Merrungnge Tompobalang, Wisata Bulusipong, siagang maraenga poeng.",1GBNsF8-3TIa9xqrZgWuYmNwW36ny2OrXMLz5Nm2Kxyg
1683,"Tena na ni paduli berat badan ta katte kamma kamma anne, olahraga secara rutin todong kulle na panaong kolesterol jahat ta (LDL) siagang na tingkatkangi kadar kolesterol bajik (HDL). Kah ni parek ki olahraga kulle na jagai lancarak na aliran darah yaa, jari na anjo penyakit ka berbahayai singkamma penyakit jantung kulle ni hindari. Na pa kassak ki tulang siagang otot ka. Anjo manfaat na olahraga selanjut na antu mi na pa kassak ki tulang siagang otot na. Punna katte antu muda inji jaki, kulle masalah tulang na siagang otot ka teai kondisi utama antu harusuk ka ni khawaterek kan. Mingka bagi na tau lainga anjo lanjut usia, masalah na anjo tulanga siagan otot na antu mi mimpi buruk ka harusuk ki ni hindari. Teai ki sanggeng ta tarlambat. ",1GBNsF8-3TIa9xqrZgWuYmNwW36ny2OrXMLz5Nm2Kxyg
2929,"Jam 04.00 subuh na battu mi bura’ne ku na tanda limang riolo ka setujui punna ri operasi caesar ka. Jam 07.00 bari’ basa’ na ri erang ma antama ri kamara’ operasi a. Dinging na lalang anjo ri kamara’ ka sanggeng ku kacima’ na pakamma dinging. Jam 08.00 na mulai mi dottoro ka operasi ka, ku kasia’ki anjo battang ku ri goccang ri limang na dottoro ka ka ero na pasulu ana’ku mange ri lalang battangku. Alhamdulillah na jam 08.45 bari’ basa tanggala 12 September 2021 lassu mi ana’ bura’neku. Sukkuru alhamdulillah ka sanggeng ku ngarru ri karaeng Allah Ta’ala ka anjari totoa ma ri umuru 23 taung.",1pRHI9V262eZttxXfwO7DOI_V8eKgfjxEG4M7Xnb1ykk
