id,paragraph,author_id
77,"Pados ukuranna tu habutuan muna. Dibagas proses mangolah sipanganonm saringan dipahe hampir sude metode mangalompa, songon manggoreng, mangarobus, dohot palamothon. Alani i, mamillit saringan na dos tu habutuhan porlu hian. Asingni marpengaruh tu hasil akhir sipangananon. Saringan na ganjang na 25 cm sossok sipahe mambuat sipanganon sian wajan, panci manang kuali  balga na mohop. Produk diameter <15 cm, holan boi dipahe laho manaring saorik sipanganon nata pe hemat inganan. Diamater 16-23 cm, boi laho mangangkat 4 porsi spageti manang hurang lobi lima potong dada manuk. Saringan diameter >23 cm, boi mangangkat hurang lobi walu potong dada manuk sahali gus. Nata pe songon i, porlu di ingot produk tipe on porlu panimpana tarsandiri.",1m6Av_g88nbD0mVArNiziX9yiYJdc1nJjr1I0ncETcNo
3952,"Kejuaraan Wimbledon (The Championships, Wimbledon) marupahpn ajang tenis bergengsi na manjadi sala sada sian opat turnamen tenis Grand Slam.Harana kata “the Championships, Wimbledon” dianggap terlalu panjang, kebahatan halak marujuk tu kompetisi tenis bergengsi ini hanya sebagai “Wimbledon.”Wimbledon marupahon kejuaraan tenis lapangan tertua dan manjadi sala sada sian opat turnamen tenis bergengsi Grand Slam.Kompetisi ini dilaksanaon di lapangan milik All England Club di Wimbledon, London, Inggris. Wimbledon diikuti oleh para pemain tenis terkemuka sian seluruh negara di dunia dan sada-sada na pertandingan tenis na di mainkon di atas rumput. Acara olahraga ini marupahon sala sada na paling godang sian tinggina jumlah penonton. Pertandingan on pun diliput oleh media dengan skala internasional.",1Zm0FgIoFDMzjCt4NPm-eXGYL-PtoKMD__nh0-7R-H4g
1186,"Si Martin karejo di sada parusahaon na balga ma di sada kota na dao sian jabuna. Gabe ndang boi ibana ganup ari boi adong tikkina dohot akka anakhonna. Ikkon mamette ari libur nasian kantor ma asa boi ibana mulak tu jabuna. Hape nunga idokkon ripena tu ibana asa mangalului karejo na asing ma ibana. Alana ndang adong labana molo tung balga hepeng na didapot sian karejonai alai otik tikkina tu anakhonna on. Hape anakkonna on mansai porlu do diparrohaon dope. Alai ndang olo ibana mambege hata ni ripe na on. Lam balga ma anakhonna on sahat ma tu markuliah, gabe lam jukkat ma jala nunga diulahon pe akka naso denggan. Gabe sada panolsolion ma tusI Martin sautna nai.",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
2059,"Molo adong jolma na mandokkon, karejo ni pamarenta do parsoalon ni humaliang on gabe hita unang pola dohot be. Sabotulna ndang sintong akka nasongoni, ikkon boi do hita rampak karejo dohot pamarenta. Alana godang do na nunga dibangun dohot dikarejoi ndang boi akka jolma i manjaga dohot denggan. Songon adong ma akka jambatan na nunga dibahen mansai bagak, alai ndang boi jolma i manjaga dohot denggan, lak olo do sipata gabe manegai. Akka nasongoni ma naso ihuthononton, alana ndang mambahen na denggan i. Sian saonari pamarenta dohot masyarakat rap boi ma hita mangalean na um denggan. Alana molo so hita, ise be annon",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
4074,"Saat berada di tempat golap dan sepi, insting halak akan semakin tajom. Hal i mamaksa pikiran halai karejo dalam dua cara, manganggap inda adong apa-apa padahal sebenarna adong ancaman atau manganggap adong ancaman tapi hamu hanya seorang diri.Semakin pekana insting tersebut, mambuat hita dapot seolah marasoi adong keberadaan sosok lain, baik itu dalam wujud manusia atau makhluk gaib lain. Metode serupa dilakukan oleh acara-acara pamburu begu.Acara tersebut inda secara blak-blakkan mamunculkon panampakan begu di jolo muko, namun mambuat peserta atau penonton martanya-tanya apakah na barusan tarligina adongma begu? Hal itulah na maningkatkon kepercayaan dan faktor ketakutan.Penelitian manunjukkan bahwa otak dapot memanggil roh sebagai alat untuk mangatasi trauma, terutama rasa sakit setelah kehilangan halak na dicintai. Sala sada survei tahun 1971 di British Medical Journal mengatakan, satonga sian janda di Wales dan Inggris mangaku jungada maligin  pasangan halai.",1Zm0FgIoFDMzjCt4NPm-eXGYL-PtoKMD__nh0-7R-H4g
4535,"Masalah finansial
I adongma sala sada masalah klasik na dapot manyebabkon partengkaran di bagasan kehidupan setelah marbagas. Kondisi finansial na dimaksud inda hanya masalah pangaturan hepeng, tai juo dapot berupa rasa cemburu akibat sala sada sian hamu marpanghasilan na lobih ginjang. Kemungkinan lainna adongma tarlibat utang na inda dikomunikasihon sebelumna.
Hubungan seksual na inda mamuaskon
Sakalipun hamu inda mampunai masalah-masalah na disebutkon sebelumnya, kehidupan setelah marbagas dapot berantakan anggo inda adong kepuasan saat berada di atas ranjang. Selain mamenuhi kapuasan birahi, marhubungan seksual dohot pasangan tarbukti mambuat pasangan mampunai keterikatan secara mental dan fisik sehingga parnikahan cenderung lobih harmonis.
Selain kalima masalah di ginjang, adong bahat hal menek lain na mungkin marisak kahidupan setelah marbagas na hamu dalani. Namun, hamu dapot mancuba tips berikut i untuk mangurangi ketegangan na mungkin muncul bersama pasangan.",1Zm0FgIoFDMzjCt4NPm-eXGYL-PtoKMD__nh0-7R-H4g
2214,"Nunga dua hali naung mangulang ujian bahasa Inggris si Naek on, sipata maila do ibana alana holan ibana do naso tammat parsiajaran i, akka dongan na asing tor boi do halaki sahali adong na dua hali. Ale molo ibana ikkon sampe patolu halion ma na ujian on. Ala holan sahalak na mangulang on gabe disuru ma ibana mangkarejoi di meja ni guru. Tor gabe pamerengan ni akka donganna ma ibana, adong ma deba donganna on na mamarengekeli ibana. Ale tor dilagai guru na do akka ise na mamarengkeli si Naek, alana akka dongan-dongan nai pe ndang pola na timbo punten na.",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
281,"Ari parbogason ima salah sada ari na dipaima-ima. Ari na gok las ni roha dohot sukacita. Di ari i, sasahalak nungga manggonaphon satonga ugamona. Mansai ruar biasa lapatan penting parbogason di bagasan ajaran Islam. Rona las ni roha so i nama haberengan sian ananda Dhilla dohot Alif tingki akad nikah sidung jala dinatahon sah oleh saksi. Sadari tagan so parbogason diulahon, Dhilla nungga mangulahon adat acara Minangkabau, ima ""Malam ba Inai"". Malam ba Inai ima salah sada tingki marpungu keluarga besar Dhilla. Sude sisilon ni jarina dibaen inai na marwarna merah. Keluarga na jonok dohot natua-tua marganti soring mambahen inat tu sisilonna. Dung inai sae dipasang, poda dohot sipaingot dilehon ma tu Dhilla sebagai calon mempelai.",1m6Av_g88nbD0mVArNiziX9yiYJdc1nJjr1I0ncETcNo
2594,"Panganon ima na manjadi kebutuhan primer ni manusia. Panganon inda bisa digontion sanga andigan pe i. Harana panganon i manolong manusai aso berkembang. Panganon na mangandung bahat nutrisi rap gizi ima misalna roti baker. Roti baker ima mocom ni panganon na sesuai rap bisa di baen molo giot sarapan. Harana roti baker i tarbaen sian gandum. gandum na bahat karbohidrat na, karbohidrat i ima na manjadi sumber ni tenaga ni pamatang ni hita on molo giot karejo akkon adong do tenaga nai. ketabo manabusi roti baker di lopo-lopo na donok sian bagas ni dongan sasudena, raso on hamu ma bia tabo na mangan roti nai. ",1xpk7uy0VhzTY1ZTa4QXKMjKfB7g9z7rkFLdezBHbvyk
1552,"Muruk do nattoari omak ni si Bornok tikki adong pesta mangoli di huta na. Molo adong pesta di huta mansai godang hian do jolma na ro, alana molo na di huta on mansai renta do jolma lao mangulahon adat na adong disi. Dung tikkina asara mangan dibagi ris ma parmanganan tu akka jolma na ro tu ulaon i. Molo nunga asara mangan on ikkon hatop ma parhobas lao mambagi sipanganon, unang sampe adong na hahurangan akka jolma i. Hape nunga leleng omak nisi Bornok on paimahon, ndang marna dapotna sipanganon on. Mangamuk ma ibana tu parhobas i alana nunga mansai male ibana dohot gellengna.",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
3184,"Au di bagas tolu mar saudara. Sada akkang ku, rap adong anggikku. Akkang ku on madung karejo di luar kota. Satiop minggu akkang ku mulak tu bagas harana ia libur karejo. Satiop ia mulak inda do lupa ia maroban sanga aha sajo pe tu anggikku na di torukku i. mulai sian tas, baju, sipatu, solop. Satiop minggu adong sajo di oban ia na baru tu anggikku. Sedangkan tu au, dioban ia di au barang bekas nia na so di pake ia be. Inda jungada di oban ia tu au barang na baru. Sakali inda ra au manarimo barang na di lehen akkang ku i tu au. Hu ambukkon barang na dilehen ia tu au, goyak rohakku harana inda adil ia tu anggi nia. Padahal na jolo doppak adong porlu nia sanga aha pe tu au do ia mangido tolong. Tai songoni ma diban ia tu au. Atcit roha ku, ina ra au pakulikkon akkang ku be harana i. ",1xpk7uy0VhzTY1ZTa4QXKMjKfB7g9z7rkFLdezBHbvyk
1981,"Boi do tagais sude molo martiga-tiga online hita inna donganku. Molo sian au ndang suman songoni, ikkon tapillit ma akka aha na marguna na boi pakkeonta. Unang tagais hape ndang godang lapatanna jala mambahen sahit do sautna tu akka jolma. Songon jolma na manggais akka sigaret, lakku do nian on godang jolma na marlomo ni roha. Ale molo lam tapikkiri, ndang pola godang labana tu haseaton akka jolma, gabe parohon sahit do sautna. Songoni akka na asing na boi mambahen naso denggan sautna tu jolma. Ikkon i sian saonari, boi ma hita lam bisuk lao mamillit idia na um denggan hita gais",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
722,"Hu lanjut ma manginterogasi pardijabuhu. Sian awal ndang mangaku, attar ndang diboto. Sampe sahat ujungna mangaku baoa i ima mantan halletna tingki SMA. Nungga piga-piga hali marteleopn, alai ndang hea dope pajumpang. Hami maringanan di Sidoarjo, jala si baoa i di Situbondo. Alai ala kondisi pardijabu puna pese-pese, ndang mungkin pajumpang. Singkat cerita, dung hu poadai, pardijabu ndang patorushon be. Lanjut. Dung gelleng nami mulai magodang, hera sataonan. Nungga mulai adong HP pahe fasilitas SMS. Ahu dohot pardijabuhu manip hape na be. Pardijabuhu gabe guru di sikola swasta. Sada tingki, adong notif di Hp na, hu buha ma HP istri jala adong sda SMS. ",1m6Av_g88nbD0mVArNiziX9yiYJdc1nJjr1I0ncETcNo
4296,"“Muta marupahon refleks protektif tubuh saat maligin atau manelan toksin. Selain i, muta juo dapot mangurangi tekanan akibat sumbatan atau pambesaran organ na manyebabkon panekanan pada saluran pencernaan,” tutur Clarke.Adam Perkins, dosen sian King College London, juo marpendapat, halak na refleks mangalami mual dan muta ketika maligin sesuatu na manjijikkon, biasana cenderung lobi kuat martahan hidup. “I artina, daerah otak dalam tubuh hamu na marespon hal na inda wajar bakerja dohot jeges,” ujarna. Dikutip Detik, halak ahli sian UK’s London School of Hygiene and Tropical Medicine, Val Curtis, mandongkon jijik adongma suatu bentuk tindakan pencegahan untuk malindungi diri hita sian tanda-tanda ancaman, songon panyakit. Perasaan jijik ternyata jeges bagi tubuh, harana dapot mancegah timbulna masalah kesehatan na lobih parah, songon tarjangkit virus atau kuman. Val Curtis mandongkon, ketika hita maligin hal-hal na kotor, maka tubuh hita akan merasa jijik. Rasa jijik sendiri marupahon respons gugup sian otak atas adongna ancaman bakteri na potensial anggo inda dihindari.",1Zm0FgIoFDMzjCt4NPm-eXGYL-PtoKMD__nh0-7R-H4g
3752,"Busway TransJakarta ima salah sada angkutan umum na cocok tu hita na jot-jot kehe mardalanan. Salain nyama rap dohot aman, tarifani juo tarjangkau do i. cara na ima akkon hita pastion hita puna e-money sanga pe kartu transportasi, baru ro ma hita tu halte TransJakarta, Tap-in di gerbang halte i aso bisa hita masuk tu bagasan ni halte i. Hita tottuon ma sanga giot tudia arah tujuan na aso bisa hita manyasuaikon rap dohot koridor busway nai. Molo madung sampe bus nai tu halte i, manaek ma tu bus nai palan-palan, parjoloon panumpang na giot turun parjolo, baru panumpang na giot manaek. Akkon hita parateon sanga giot tu dia tujuan ni hita, molo madung sampe hita tu tujuan, mijur ma hita sian bus i baru man top-out kon kartu nai.",1xpk7uy0VhzTY1ZTa4QXKMjKfB7g9z7rkFLdezBHbvyk
4678,"Halak namarguar Dom mulai mangalami pangalam inda biasa ketika ia marusia 8 atau 9 tahun.  akan ngot inda dapot margorak. Ia maneliti aha na tarjadi padana, dan ia mangetahui bahwa sains mampunai guar untuk kejadian itu yakni kalumpuhan modom. Kalumpuhan tidur i mambuat halak merasa tarjago tai lumpuh, atau mambeku ditempat, inda dapot magorak atau mangecet atau marnapas dalam-dalam. Pada saat i, kemungkinan halak na mangalami kalumpuhan modom akan maligin, mandengar atau marasoi sosok atau makhluk na sabotulna inda adong. I disebut halusinasi. Selain tarjadi saat halak mangalami kalumpuhan modom. Halusinasi tarhadap makhluk-makhluk na inda jelas i juo dapot tarjadi ketika otak mampunai pekerjaan na tarlampau bahat, sulit dan tanpa istirahat.",1Zm0FgIoFDMzjCt4NPm-eXGYL-PtoKMD__nh0-7R-H4g
26,"Sairing tamba umur ni dakdanak, tekstur ni sipanganon na pe muba do. Sian na lamot dahat tu annon gabe sarupa tu sipanganon keluraga. Ndang adong patokan andigan pese-pese boi dilehon mangallang indahan. Sesara umum di umur 9-12 bulan dakdanak nungga boi marsiajar pahe tekstur na lobi kasar. Umur 9-10 bulan boi ma mangalean bubur kasar dohot indahan lembek. Dung i umur 11-12 bulan, nungga boi marsiajar mangallang indahan. Natua-tua boi mangalatik gellenga asa nakkok tekstur ganup bulan, dipatudos ma tu hamampuanna. Molo tingki panaekhon tekstur sian indahan lembek tu indahan utuh ndang boi dope dakdanak i, unang digogoi. Annon gabe somal do dakdanak molo dilatik.",1m6Av_g88nbD0mVArNiziX9yiYJdc1nJjr1I0ncETcNo
3168,"Doppak au kehe tu salon giot ma motong obuk ku, pas di salon i au di partata i karyawan na di salon i harana obuk ku satonga marwarna na bottar songon uban. Harana memang pas au menek memang songoni kian obuk ku. Tar sip doma au harana di partata i halai i obuk ku. Sip au songoni inda hu tanggapi halai na mar tata i. Harana i ligin halai au sip, sip juo halai, ujing na halai mangido moop tu au harana madung di partata i halai obuk ku. Tai inda hu jawab parmintaan moop ni halai, sip au songoni kehe au tu luar. Mar janji au inda bakalan jungada au be ro tu salon on harana mambaen hatcit ni roha. ",1xpk7uy0VhzTY1ZTa4QXKMjKfB7g9z7rkFLdezBHbvyk
362,"Angka jolma silaturahmi marpungu dohot keluarga, ahu di bilut parsadarian, holan manogot i ma sholat ied rap keluarga, ambyar. Ahu tangis, oma tangis, oppung boru tangis. Ndang adong hata-hata, masuk ma ahu tu bilut. Seserahan, kebaya, souvenir, heels wedding, undangan, sude sahira na manarap ahu na peak di podoman. Ahu gagal ala roha ni natorasna na munggil. Sip ma ahu ndang adong be pesan dung pesan sian ibana. "" Maap da, hita ndang gabe, sude hita sundati ma, dokhon maap tu oma dohot keluarga. Omakhu ndang mangolopi ala asing adat. Ndang boi ahu mangalo oma, ndang olo ahu gabe anak durhaka, sai gabe ma ho, songoni nang ahu. ",1m6Av_g88nbD0mVArNiziX9yiYJdc1nJjr1I0ncETcNo
2657,"Akhir taon ima hari tempo ni anak sikola, molo tempo sikola dor do kehe au rap sude koum ku tu pantai. Sampe di pantai au rap anggikku maridi di laut, abang ku rap angkkang ku kehe mar banana boat. Harana inda malo au marlange rap anggik ku makana inda dohot hami na dua mar banana boat i. molo ayah rap umakku di pinggir ni pantai i halai nadua marmasak ikan rap udang sambil manatap-natap tu laut sambil mamareso hami sude. Pas madung masak ikan rap udang na di tutung i di pio umakku ma hami mangan. Harana madung di pio umakku ro ma hami tu lage na di pasiap umakku, mangan ma hami sude sambil marcarito-carito rap margiri-giri. ",1xpk7uy0VhzTY1ZTa4QXKMjKfB7g9z7rkFLdezBHbvyk
2562,"Si Andi mansai mangalagai do akka ulahon na songonon, ima manuntik mate alana didophon ndang boi be malum sian parsahitonnai alana nunga lam posa gabe tumagon ma pintor mate. Molo ibana ndang denggan dibahen di negaranta on songoni alana mansai maraloan do tu akka ruhut na adong uhum  dohot ugamo. Ndang adong sahalak pe hita naboi mancabut hangoluan ni sasahalak alana holan Tuhan do naboi mamboto hangoluan ni sasahalak. Molo di negara-negara na asing nunga adong dibahen ulahon manuntik mate on tu akka jolma na nunga ndang adong be harapan mangolu. Ido umbahen ndang porlu dibahen di Indonesia ulaon on.",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
3572,"Doppak au giot kehe tu bagas ni dongan ku, au kehe markareta sian bagas ku. Bagas ni dongan ku memang tardao sian bagas ku. Hami giot kehe markumpul-kumpul dohot dongan-dongan ku na lain. Pas di lewat lampu merah au tiba-tiba ma adong halak na mambuang ijur tu samping nia. Pas do di bolakang nia i au. Tarsonggot au harana ijur nia i hona tu helem ku. Hu papinggir kareta ku giot manabusi aek minum. Giot manyiram ijur ni halak na mambuang ijur sembarangan. Magigi au mangaligin ijur nia i makana hu basu helem ku na hona ijur nia i. maruntung ma au mar helem. Harana madung hu basu helem ku i magigi au mamake na.",1xpk7uy0VhzTY1ZTa4QXKMjKfB7g9z7rkFLdezBHbvyk
1316,"Boasa hita mansai rinngkot pasangaphon natoras ta alana i sude mambalos akka pambahenan na denggan tu hita. Nunga sian na gelleng hita diparorot torus sahat tu na magodang. Ido umbahen ikkon rade ma rohanta lao mambahen akka na denggan tu natoras ta. Molo na denggan tabahen sabotulna ndang boi mambalos haburjuon ni natoras i. Ido hita ganup akka anakna sai boi ma hita torus mangulahon akka na denggan na naung idokna tu hita, molo na denggan ta ula sai na denggan do na ro tu hita. Boi hita muse mambahen na denggan jala manangiangkon angka na denggan tu natoras ta.",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
2291,"Tarlumobi hita na nunga leleng ndang hea mulak be, tabahen ma tikkita lao marmeam tu huta alana ndang sai boi be tikki i tarulang. Godang do akka habiasaon na adong di huta na mambahen hita taringot. Songon molo dung jumpang najolo ari natal, sude ma marpungu akka naposo lao mambahen ulaon i, gabe ganup borngin marrapot ma di sada jabu mambahen na denggan tu asara i. Adong do muse molo adong na marpesta di hutanta, lao ma hita tu pesta i dung mulak sikkola. Lak disi ma hita mangan alana tabo sipanganonna disi. Akka sarita nasongi ma mambahen lam masihol hita be",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
2410,"Si Ilham pintor lao do ibana marlange molo godang akka sipikkironna, tarlumobi akka karejo na adong di kantorna. Godang do sipata akka parsoalon na ro, gabe olo ma dibohan ibana tu pikkiranna. Umbahen i ndang olo ibana gabe marleleng-leleng disi pintor lao ma ibana tau tao manang kolam lao marlange. Molo nunga hona aek ibana pintor tabo di dihilala ibana, olo ma ibana sampe leleng hian mangarondam di bagasan aek i. Jotjot ibana lao manogot manang dung botari ma. Sipata molo nunga marlangae ibana pintor adong do dapotna akka dalan na naeng siulahononna di parkarejoanna. Ido umbahen mansai las rohana molo nunga marlange",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
2546,"Molo pandokkon nisi Tohap pamarenta nuaeng mardua roha do lao mambahen uhuman mate na adong di negaranta on. Alana molo nunga dibahen uhuman mate pintor godang do akka negara na asing manurahi negaranta on. Alana idokkon halaki negaranta on ndang mansangapi hangoluan ni sasahak jolma, ambanna pintor dibahen  uhuman mate. Hape akka negara na asing i ndang dibereng halaki nunga godang dibahen sega akka masyarakat na adong tarlumobi akka dakdanak na gabe hona alani narkoba. Sian i sabotulna unang ma gabe tarpangaruh hita tu aha na idokkon ni negara na asing, tumagon ma hita mardalan di ruhut na nunga dibahen di negara on",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
1785,"Molo dung balga hita nuaeng ikkon tabahen ma akka na denggan tu dakdanak manang anakhonta. Alana godang do gabe mabiar akka dakdanak i, alani na dibahen natorasna do manang abang do kakakna. Sian gelleng nunga jotjot dipabiar-biar gabe tarboan ma sahat tu nabalga ibana. Songon molo nunga borngin, olo ma dipabiar-biar dakdanak on unang ho sai leleng-leleng modom, annon gabe marnipi begu ho. Manang olo ma idokkon molo tu kamar mandi unang bereng tu ginjang, adong begu. Akka nasongoni ma najotjot idokkon gabe tarboan ma dibagasan dirina sahat tu nabalga ibana ndang barani be mangulahon akka ulaonna, tarlumobi molo nunga sahalakna.",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
2512,"Akka dongan na idia pe maringanan nuaeng molo adong tabereng akka na sisongoni pargaulanna unang gabe las dohot hita mangihuti, tarlumobi hita na nunga marsikkola, di sikkola hita nunga diajari songon dia do akka pargaulan na sintong di jolo ni Tuhan dohot masyarakat. Gabe manang songon dia be adong hata ni jolma tu hita na mandokkon ikkon tajalo do sude jolma inna. Toho do sahat tusi, tu ganup jolma ikkon boi do hita rampak marsijaloan, alai tu akka habiasaon naso sintong ikkon hatop ma hita mandao, jala molo boi ikkon tabahen sada parubahan na denggan lao mangusir pangalaho nasongoni adong",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
1776,"Si Marisi nunga sae be ujian na naeng tu Universitas, jala dijalo do ibana di sada Universitas na adong di Jawa.Andorang so lao ibana diparade ma jo akka barang na lao boanonna. Dua ari na naeng lao ibana idokkon notorasna ma asa mar hapal ibana lao. Hape pintor di jua si Marisi on, ndang olo ibana mar hapal alana mansai mabiar do ibana sian hatimboan. Hape mansai dao do pardalanonna lao tu Jawa, tolap do ibana asa mar bus lao alana ni biarna mar hapal. Na hea do ibana najolo madabu sian hau na timbo, gabe tarboan ma i sahat tu saonari. Na marhadomuan nu na timbo pintor mabiar do ibana.",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
256,"Pengalaman na sun sonang tingki ahu gelleng ima: 1. Boi dope di ompa molo tu dia-dia. Jadi ndang loja mardalan. Dung magodang, ndang mungkin be manjalo diompa. 2. Sada-sadana halomosanhu ima ndang boi dungo manogot molo ari Minggu jala mangalewathon kartun hasolomanhu. Hal na hu habiari spele hian dope. 3. Boi marudan-udan jala mekkel so pola maila. Angka jolma na dijonok niba pe molo mamereng ""Goarna pe dakdanak, wajar"". Soba ma saonari ahu songoni. Ra nungga ninna na rittik molo dibereng angka jolma. 4. Hasonangan mura hian dapot. 5. Ndang mamboto dope parungkilan ni ngolu on angka aha. Ima jo na boi hu dok.",1m6Av_g88nbD0mVArNiziX9yiYJdc1nJjr1I0ncETcNo
4317,"Secara  inda langsung, kotoran hewan marjasa atas buah-buahan dan sayuran na hita konsumsi selama i. Toh, hita lobih sonang mangonsumsi buah dohot sayur na bebas sian pupuk kimia bukan? Bagi peternak, makin bahat kotoran hewan maka makin untung. halai na marangkap profesi peternak sekaligus petani inda akan kesulitan dalam manjalaki pupuk alami. Madung barang tentu kadua profesi i sama sekali inda jijik dohot maila walau terus mandege dohot manggolom kotoran hewan. Apa lagi sampai kehilangan selera makan? Begitu pula dohot kotoran manusia. Jijik memang ketika berbicara tentang kotoran sendiri. Tai anggo inda bijak dalam mangambil sikap, bagaimana bisa hita manghargai halai na karejo sebagai petugas sedot WC, pemulung, dan para pekerja lainna na donok dohot kotoran. Serta, bagaimana pula hita dapot mangurus anak-anak hita na ketika masih menek halai  napodo dapot mambersihkon kotoranna sendiri, bahkan mambedahonna pun belum paham.Kotoran hewan bahkan manusia hanya sebatas fisik bukan? dapot dipamago hanya dohot mambasuna. Inda apa-apa sesekali pakaian atau tubuh i tarkona kotoran hewan, asal ulang ate-ate ni hita na kotor. Ate-ate on kotor, susah mambersihkonna, susah mambilasna, bahkan sabun na mahal pun inda dapot manghilangkon bauna dohot segera. Maka sian i, ulang sampe sikap hita tarhadap kotoran hewan manyebabkon ate-ate hita dohot kotor. ",1Zm0FgIoFDMzjCt4NPm-eXGYL-PtoKMD__nh0-7R-H4g
2035,"Naboi nadagenggan na tabahen sian tiktok on mansai godang do sabotulna, ido mambahen hita ikkon lam ringgas ma jala marsiajar sian na nunga adong i. Molo malo do hita mambahen olahraga songon senam, dohot na asingna boi ma tabahen video ta disi. Alana ndang sai adong do halak na mansai las rohana senam di jabuna, holan dibereng video tai boi ma annon diihuti ibana sian jabuna. Alana godang do nuaeng jolma na marlumba lao mambahen na um denggan, molo nunga bagak dibereng na nunga tabahen i, mambahen lam godang ma annon na naeng mamareng hita, jala halaki pe olo ma pakaluarhon hepeng na godang alani video tai.",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
375,"Saya ini sebenarnya orang yang sangat setia. Begitu suka dengan seseorang, saya akan berkomitmen bersama dengan dia yang saya suka. Saya benci dengan pengkhianatan. Saya dengan mantan dulu tidak pernah berkhianat, tapi saya yang dikhianati. Saya juga komunikasi, memberi perhatian dengan suami, tapi suami tidak terima, malah menuduh saya menyelonong dengan teman sekelas saya. Malahan dia yang ketahuan godain perempuan di ig, hago, dan aplikasi maksiat lainnya. Pernah juga saya gak sengaja mengetahui ada ss chat tampilan wa bukan dari dia, dan chat teratas ada tulisan dari ""dindin hago"" Pada bulan November 2018. Gabe ahu do na dipastap jala di janggola.",1m6Av_g88nbD0mVArNiziX9yiYJdc1nJjr1I0ncETcNo
2942,"Kegiatan keagamaan na rutin di laksanaon salah sada na ima pangajian. Pangajian i biasana di adaon rutin di satiop daerah. Pangajian i biasana di baen di masojid sanga pe di balai perkumpulan. Biasana pangajian i dihadiri umak-umak do i.  Biasana halai mangaji mambaca surah Yasin, mambaca surah surah pendek. Molo madung siap mambaca surah Yasin i, biasana adong ma i ustad na mangalehen sanga pe mangisi ceramah sanga pe tausiah tu halak na ro na dohot pengajian i. Biasana pengajian i di hadiri rutin harana madung adong perkumplan na. Ima kegiatan rutin na di laksanaon satiop hari jumat sanga pe hari minggu. ",1xpk7uy0VhzTY1ZTa4QXKMjKfB7g9z7rkFLdezBHbvyk
3813,"Di Indonesia, sistem liberalisme inda do ditorapkon di bagasan ni politik. Tai di torapkon di bagasan ni hangoluon ekonomi. Mardasorkon pandangan ni Heru Susanto, pangaruh nit u tampak markombang na gaya mangolu ni panduduk na mangiut zaman. Hal i dapot di ligin sian gaya mangolu na mewah rap dohot kabebasan di bagasan hal mamilih kabutuhan marupaon ciri-ciri liberalisme di bagasan ni sector ekonomi. Salain i pangaruh liberalisme diligin sian beberapa Negara na godang songon Amerika Serikat, Prancis rap dohot Jerman, Negara nai sangat manjunjung liberalisme i.  Hal nai dapot di ligin sian panorapan demokrasi na mambaen rakyat bebas marpandapot rap marekspresi.",1xpk7uy0VhzTY1ZTa4QXKMjKfB7g9z7rkFLdezBHbvyk
2360,"Si Hendra mansai lomo do rohana mardalani tu inganan wisata na adong, umbahen i gabe ringgas ma ibana lao manabung. Dipapungu-pungu ibana ma hepeng naon asa boi haduan saut na dilomohon rohana i. Sipata ibana ndang olo be pakaluarhon hepeng na so porlu dope pakkeonna, tor ringgas do ibana manabung. Alana saleleng on mansai hatop do ibana lao pakaluarhon hepengna, alana ndang boi ibana manahan aha na gabe pakkeonna. Umbahen i porlu do sipata bahenon sada dibagasan roha na naeng si tujuon asa ima dalan tu hita lao mambahen na um denggan tu joloan ni ari. Alana molo ndang adong na tinuju gabe maol do",1C_L3J36ue-BoGI1IJcQSlNMd8rwXYXGJwp2lLlfFUsQ
