id,ind_text,tgt_text
indolem-test-76,Di Cibubur ada namanya Terminal Ketan. Saya barusan makan di situ. Makanannya enak.  Dan rameeeee yang datang.  #rekomendasiAnji,Di Cibubur aya namina Terminal Ketan. Abdi nembean tuang diditu. Tuangeunnana enak. Jeung rameeeee anu dongkap. #rekomendasiAnji
emot-train-1662,"Apa baru nyadar warga Aceh ??? Biasanya klu sdh kena pd dirisendiri & salah satu pejabat yg membuat aturan, biasanya kabur duluan, korbannya rakyat jelata dipakai sbg kelinci percobaan dulu cui .... ! Kacian deh loe ...... ","Naha karek sadar warga Aceh ??? Biasana lamun geus keuna ka diri sorangan & salah sahiji pejabat nu nyieun aturan, biasana kabur tiheula, korbanna rahayat biasa dipake kelinci percobaan heula cui .... ! Karunya deh anjeun ...... "
indolem-train-2377,koneksi internet perlu diperbaiki. kamar saya tidak bisa masuk wifi,koneksi internet perlu diomean. kamar uang teu bisa asup wifi
indolem-test-201,F-Demokrat: Keputusan Presiden Beri Kepastian http://bit.ly/1A9IqN0,F-Demokrat: Kaputusan Presiden Mere Kepastian http://bit.ly/1A9IqN0
indolem-train-861,"Aku akan merasa sangat dihargai, jika kemanapun kamu pergi, kamu mengingatku dengan cara memberikan kabar.","Urang ngarasa kacida dihargaan, lamun kamana wae anjeun angkat, anjeun ngingetkeun abdi ku cara masihan kabar."
indolem-train-1428,"Pengalaman  pertama  menggunakan fasilitas airy pemesanan dan pembayaran mudah. Fasilitas  lumayan tp sayangnya tdk ada konfirmasi masalah sarapannya, jdi sy dan istri trpaksa sarapan di luar.","Pangalaman mimiti ngagunakeun fasilitas airy mesen jeung mayar gampang. Fasilitas lumatan tapi lebarna euweuh konfirmasi masalah sasarapna, janten simkuring jeung pamajikan kapaksa sasarap di luar."
indolem-test-489,Ga masalah hotelnya lama. Cuma sayang aja kurang bersih. Keliatan sprei ga di ganti. Ga di rapihin p,Teu masalah hotelna lila. Ngan hanjakalna wae kurang bersih. Katingali spreina teu diganti-ganti. Teu dirapihkeun
indolem-train-146,"So far, aku okay je dengan orang yang ada dalam hidup aku. Yang dah pergi tu aku tak pernah suruh dorang datang balik. Haha","Sajauh ieu, kuring henteu kunanaon sareng jalma-jalma dina kahirupan kuring. Anu tos ninggalkeun kuring henteu kantos nitah anjeun uih deui. Haha"
emot-validation-318,Turut berduka cita buat kawan a cak. Semoga. Keluarga yg di tinggalkan a. Bisa di beri kesabaran &amp meridoi kepergian alm.. #sajete #wani,Ngiring bela sungkawa pikeun babaturan a cak. Muga-muga. Kulawargi nu ditinggalkeun na. Bisa di bere kasabaran & ngaridoan miang almarhum.. #sajete #wani
emot-train-1325,"Sudah keterlaluan perilaku para pecundang itu,jelas"" buronan,pny tutur kata kasar,intoleran,anti Pancasila kok ya disambangi..emang mereka sdh anggap gak ada lagi ulama yg baik dinegara ini?","Geus kaleuwihan kalakuan pecundang eta,puguh buronan,ngomongna kasar,intoleran,anti Pancasila naha dianjangan..emang maranehna geus nganggap teu aya deui ulama nu bener dinagara ieu?"
emot-train-1837,"Abis makan di bumen, makan sosis padahal aliando blg udah kenyang dan dia mesen sosis mau yang size XL untungnya kosong dan akhirnya yang L. Gilasehhhh lo [USERNAME]","Sanggeus dahar di Bumen, ngadahar sosis padahal ceuk aliando geus seubeuh jeung manehna mesen sosis ukuran XL untungna kosong tungtungna mah nu L. Gelo sihhhh anjeun [USERNAME]"
emot-train-1551,"Duh. Sakit sekali. Karena saya org yg jujur, saya bakal blg kalau saya ada perasaan sama dia namun saya tidak memaksanya membalas perasaan saya dan membiarkan dia mengejar orang yang dia suka saja","Duh. Nyeri pisan. Sabab urang jelema nu jujur, urang bakal ngomong lamun urang aya perasaan ka manehna ngan urang teu maksa manehna males perasaan urang jeung ngantepkeun manehanana ngudag jelema nu manehna pikaresep wae"
indolem-train-3291,"bersama teman2 menginap di beberapa kamar dengan Airy, ada handuk yg bau, lorong menuju kamar bau rokok, ada selimut yg kotor, ada bantal Airy biru bau keringat, tempat makan outdoor juga tidak bebas rokok padahal banyak anak-anak, wifi ok banget","Babarengan jeung babaturan ngendong di babaraha kamar make Airy, aya anduk nu bau lorong nu rek ka kamar bau roko, aya salimbut nu kotor, aya bantal Airy biru bau kesang, tempat daharna diluar oge henteu bebas roko padahal loba budak, wifi ok pisan"
indolem-validation-213,"sprei kotor, tidak ada tempat khusus sholat (katanya syariah), ","sprei kotor, euweuh tempat khusus solat (ceunah syariah)."
emot-train-1872,"makanya aku paham kenapa mbak via vallen marah banget ketika dapet dm gitu, dan kenapa malah dibully ??? cewe2 lagi yg bully, apa mereka kalo dapet dm kayak gitu dianggep sebuah pujian kali ya soalnya kalo dia digoda berarti dia menarique ? ew.","jantenna simkuring ngartos kunaon teh via vallen ambek pisan pas meunang pesen langsung kitu. jeung kunaon kalakah dirundung ??? awewe2 deuih nu ngarundung, naha aranjeunna lamun meunang pesen langsung siga kitu dianggep muji kali nya soalna lamun anjeunna digoda hartina anjeuna menarique ? ew."
emot-train-270,"Bersin pertama, ah paling kena bulu. Bersin kedua, debu nih. Bersin ketiga, gatel bat hidung saya. Bersin keempat, kelima, keenama,... Fix mau flu nih.","Beresin mimiti, ah paling keuna bulu. Bereain kadua, lebu yeuh. Beresin katilu, ateul pisan irung kuring. Beresin kaopat, kalima, kagenepna,... Pasti bade flu ieu mah."
indolem-test-125,((WeekendHappy)) NOW @RaffiAhmadLagi - terbaik untukmu - @mymusic_id ((FreshMusic)),((WeekendHappy)) AYEUNA @RaffiAhmadLagi - terbaik untukmu - @mymusic_id ((FreshMusic))
indolem-train-2176,"Kamar mandi kotor, pelayanan sangat tidak baik karena stafnya tidak ramah sama sekali, tidak nyaman ","Kamar ibak kotor, palayanan goreng pisan sabab pagawena teu someah pisan, teu geunah"
emot-test-297,"Keram betis akibat mandi jam 10 Umur lu udah tua mel, dikira masih gagah aja gitu? Abisnya kemana-mana masih sama emak sih berasa masih sekolah aja gitu :""(","Keram bitis pedah mandi jam 10 Umur maneh geus kolot mel, disangka masih gagah wae kitu? Da atuh kamana-mana masih bareng indung sih ngarasana masih sakola wae kitu :""("
emot-train-1524,Hal yg aku suka dari ayah itu salah satunya adalah kesetiaannya dimana mampu buktiin kalo cinta cukup 1 untuk seumur hidup. Berani ngelakuin apapun yg pntg bisa hidup bersama sang pujaan hati sampai mati.,Hal anu urang resep ti bapak eta salah satuna nyaeta kesetiaan di mana bisa ngabuktikeun lamun cinta ngan cukup hiji jang saumur hirup. Wani ngalakukeun naon anu penting bisa hirup bareng kadeudeuh nepi ka maot.
indolem-train-1218,"Kamar sederhana, Ranjang dan furniture baik  Cuma kamar mandi bau.","Kamar sederhana, Ranjang jeung parabot alus Ngan kamar cai bau."
emot-train-2391,Hiburan di hape klo ga lihat #recehkantwitter ya minta google assistant buat ngirimin joke macem ini. Hidupku memang kek uang kembalian. [URL],Hiburan di nu hape lamun teu nempo #recehkeuntwitter nya menta google asisten jeung ngiriman guguyon siga kieu. Hirup abdi emang siga duit pamulangan. [URL]
emot-test-252,"Ketemu temen yang se manhaj dalam sastra dan bacaan itu rasanya kyk nemu harta karun.. Ngomongin karakter, plot dari rupa"" pengarang, ngalor ngidul tanpa henti.. Tapi suka..","Papanggih babaturan anu sa manhaj dina sastra jeung bacaan eta rasana jiga manggih harta karun.. Ngomongkeun karakter, plot ti rupa-rupa pengarang, ngalor ngidul teu eureun-eureun.. Tapi resep.."
indolem-train-3345,"Ga ada wifi di kamar Lampu di kamar gelap, wat kecil Kamar lokasi paling ujung Wc kotor, mampet Tidak ada air panas Beberapa fasilitas di wc tak berfungsi Handuk kotor Very bad","Teu aya wifi di kamar Lampu di kamar poek, wat leutik kamar lokasi pang tung-tungna Wc kotor, mangpet Teu aya cai panas Sawareh fasilitas di wc teu fungsi Anduk kotor goreng pisan"
emot-train-3216,Semakin dekat dengan orang maka yang sangat diperlukan itu sebuah pengertian yg besar... Ngerti kalo dia banyak kekurangan dan kamu juga begitu... Ini susah banget sih dilakuin di kehidupan nyata... Heemmmm,Beuki anjeun deukeut ka jelema beuki gede oge pangartian nu dibutuhkeun... Tiasa ngartos lamun manehna gaduh seeur kakurangan kitu oge anjeun... Ieu hese pisan sih dilaksanakeun di kahirupan asli... Heemmmm
emot-train-1913,Cinta yang Sebenarnya CINTA Adalah.. Ketika Sayyidina Ali karromallahu wajhah tidur menggantikan Rasulullah,Cinta anu sabenerna cinta nyaeta.. Pas Sayyidina Ali karromallahu wajhah neda ngagantosan Rasulullah
indolem-train-2202,"Hati wanita itu kaya kayu, kalo kayu semakin lama semakin keropos, kalo hati wanita semakin lama disia2in semakin dia pergi untuk ninggalin.","Hate awewe teh siga awi, lamun awi beuki lila beuki koropok, lamun hate awewe mah beuki lila disia-siakeun beuki manehna indit jang ninggalkeun."
indolem-train-1754,[NGERI] Raffi Ahmad Nyaris Berkelahi Dengan Depkolektor @ Dahsyat 25 Sep...: http://youtu.be/KKpOfy7G_UI  lewat @YouTube,[NGERI] Raffi Ahmad Ampir Gelut Jeung Depkolektor @ Dahsyat 25 Sep.... : http://youtu.be/KKpOfy7G_UI  ngaliwatan @YouTube
emot-train-3432,Hal terbege selama seminggu ini adalah. Aku sudah menghidupkan alarm di jam weker dan jam hp namun aku hanya bangun untuk mematikannya lalu tidur kembali dan berujung bangun kesiangan. Oke syap,Hal pangbelegugna salila saminggu ieu nyaeta. Simkuring geus ngahirupkeun alarm di jam weker jeung jam hp tapi simkuring ngan hudang kangge maehan tuluy sare deui jeung ujungna hudang kasiangan. Oke syap
emot-train-2422,Seakan akan apa-apanya tuh Nikah nikah nikah nikah nikah nikah nikah nikah nikah Hmmmmm di kepala kalian isinya cuma nikah ngapa ya? Dikira nikah gampang apah,Saolah-olah nanaon teh Nikah nikah nikah nikah nikah nikah nikah nikah nikah Hmmmmm di sirah maraneh eusina ngan kawin naha nya? Dikira kawin teh babari
indolem-train-2924,"kamar 310 pintu kamar mandi nya tdak bsa di kunci, shower nya rusak, ga ada keset, dan lampu kamar ga terang.","kamar 310 panto kamar ibakna teu bisa dikoncian, pancoran caina ruksak, teu aya kekesed, sarta lampu kamarna teu caang."
indolem-train-405,"Konon katanya murid dgn tersenyum lebar saat di foto buku tahunan sekolah, cenderung lebih sukses dlm karir dan pernikahan di masa depannya.","Cenah caritana murid anu nyengirna gede pas di foto buku tahunan sakola, condong leuwih sukses di pagawean jeung perkawinan ka hareupna."
emot-train-776,"Lelaki harus bisa jaga nafsunya, jaga pandangannya.. Burung kalian yang ga bisa diatur, nyalahin pakaian perempuan!! Pake ""makanya"" lagi..","Lalaki kedah tiasa ngajagi nafsuna, jagi pandanganna.. Manuk aranjeun nu teu tiasa diatur, nyalahkeun kaos awewe!! Nganggo ""matakna"" deui.. "
emot-validation-117,Tibalah kita Di penghujung persimpangan Di penghujung jalan cinta Kita berdua... Terpaksa ku relakan Tak daya ku halangkan Kerna ku tahu cintamu Bukan lagi milikku...,Tibalah arurang Di panungtung jalan cinta Arurang duaan... Kapaksa urang relakeun Teu berdaya urang halangkeun Sabab urang apal cinta maneh Lain deui milik urang...
emot-train-3252,"sumpah gue jijik denger lagu aaaaaaa aisyah kujatuh cinta, syantik hari ini aku syantik, kita goyang dua jari. Aaah [URL]","sumpah urang geuleuh ngadenge lagu aaaaaaa aisyah kujatuh cinta, syantik hari ini aku syantik, kita goyang dua jari. Aaah [URL]"
indolem-train-1695,bagus seh tp AC ny panas...,sae sih ngan ACna panas...
emot-train-1948,"Saya tidak perlu jadi siapa-siapa Tidak usah jadi siapa-siapa Tidak usah jadi apa-apa Saya cukup happy, saya cukup lega dan bangga Meskipun saya hanya jadi butir debu Yang menempel di tiang bendera NU Yang tidak sempat terusap sampai kiamat. (KH. Munif Zuhri) #nahdlatululama","Abdi teu kedah janten sasaha Teu kedah janten sasaha Teu kedah janten nanaon Abdi geus cekap bagja, abdi cekap lega jeung bangga Sanajan abdi ngan saukur titik belewuk Nu nempel dinu tihang bandera NU nu teu sempet kausap nepika engke kiamat. (KH. Munif Zuhri) #nahdlatululama"
emot-train-3262,"[USERNAME] Wowon tersenyum ketika melihat kelakuan kekasih 'galaknya' seperti biasa, dia pasti terkena semprotan 'cinta' yang selalu bei berikan padanya setiap hari tanpa pernah absen. ""Sini aku bawain belanjaannya"" wowon mengambil tas belanjaan milik bei","[USERNAME] Wowon seuri ningali kalakuan kabogoh 'galakna' siga biasa, manehna pasti beunang ku semprotan 'cinta' anu sok dipaparinkeun saban dinten tanpa pernah absen. ""Kadieu abdi bawakeun balanjaanna"" wowon nyandak kantong balanjaan Bei"
indolem-train-3384,#Sports Bupati Sebut Budi Pekerti Anak Sekolah di Wajo Luntur http://dlvr.it/8khXqS  #Assadiqulhaq,#Olahraga Bupati Nyebut Budi Pekerti Budak Sakola di Wajo Muntah http://dlvr.it/8khXqS  #Assadiqulhaq
emot-train-317,ini knapa menurut sy bagusnya Al Qur'an itu bukan sekedar dibaca.. dalam tafsir juga kadang ada penyebab knp ayat tsb turun.. yg bawa arti yg atas adalah tafsirnya [URL],ieu kunaon menurut urang alusna Al Qur'an eta ngan lain saukur dibaca.. dina tafsir oge kadang aya penyebab kunaon ayat eta turun.. anu mawa arti di luhur nyaeta tafsirna [URL]
indolem-train-746,"kamar bersih, tapi sayang selimbut agak bau apek spt lama tidak dipakai. air panas lancar, nyaman sekali. semua staffnya ramah.","kamar beresih, ngan hanjakal simbut rada bau hapeuk jiga lagi teu dianggo. Cai panas lancar, genaheun pisan. Sadaya patugasna marahmay."
emot-test-63,"Helloo, Liburan Kapan Liburan... Kerja teyuss, Lebaran pun ON teyus Liburan Sekolah udah mau Selesai  elisoulea . . . . . #kapanliburanlagi","Helloo, Liburan Iraha Liburan... Gawe waee, Lebaran oge ON terus liburan sakola geus arek anggeus elisoulea . . . . . #kapanliburanlagi"
indolem-train-61,Antara #tekno | Kopi kurangi risiko terserang multiple sclerosis http://bit.ly/1BHg7bi  | http://goo.gl/16Qox,Antara #tekno | Kopi ngurangan risiko kaserang multiple sclerosis http://bit.ly/1BHg7bi  | http://goo.gl/16Qox
indolem-train-1585,"air panas tidak berfungsi, handuk terlambat","cai panas teu berfungsi, anduk telat"
indolem-train-3153,Banyak mitos yang bikin salah kaprah. Salah satunya yang bilang suku Batak suka makan orang http://mlsbgt.de/1ArGO1d,Loba mitos anu nyieun salah kaprah. Salah sahijina anu ngomong suku Batak resep ngadahar jelema http://mlsbgt.de/1ArGO1d
indolem-validation-72,Purwakarta Miliki Kantor Kecamatan Termegah di Jawa Barat - http://SINDOnews.com  http://goo.gl/fb/zPZKjK  #Purwakarta,Purwakarta Gaduh Kantor Kecamatan Paling Sae di Jawa Barat - http://SINDOnews.com  http://goo.gl/fb/zPZKjK  #Purwakarta
emot-train-1669,"aku yang sesungguhnya ada di situ, yang dibunderin ijo2, close friends aja alias curhat aja isinya sebagian lagi di twitter karena aku invisible di sini","Urang nu sabenerna aya didinya, nu dibuleudan hejo-hejo, babaturan deukeut hungkul alias curhatan hungkul isina sawareh deui di Twitter sabab urang teu kanyahoan di dieu"
emot-validation-185,"Rabu, 06-06-2018, anakbujangku selesai menempuh pendidikan di TK Bhakti Ibu, Bakauheni. Eit, ternyata ia dapat piala jugak hehehe","Rebo, 06-06-2018, anak bujang urang beres menempuh pendidikan di TK Bhakti Ibu, Bakauheni. Eit, geuningan manehna meunang piala oge hehehe"
indolem-train-587,"Sosok Syahrini bisa dibilang menjadi salah satu penyanyi paling laris di Indonesia. Tak heran, Syahrini pun ha... http://bit.ly/1vQNUXR ","Sosok Syahrini bisa disebut jadi salah sahiji penyanyi paling laris di Indonesia. Teu heran, Syahrini pun ha... http://bit.ly/1vQNUXR "
emot-train-2129,"masih ditemukan harimau jawa di kampung halaman saya (saksi terpercaya) dengan semakin menurunnya jumlah makanan (kijang yg banyak diburu, juga kepemilikan senapan, saya kuatir lambat laun akan bergesekan dengan manusia [USERNAME] [USERNAME]","masih kapanggih maung Jawa di kampung halaman urang (saksi terpercaya) jeung makin nurun jumlah dahareun (kijang anu loba diburu, jeung kapamilikan senapan, urang kuatir lalaunan bakal bergesekan jeung manusia [USERNAME] [USERNAME]"
indolem-train-2354,"Kamar mandi lembab,  exhaust/vacuum di kamar mandi tidak berfungsi sehingga handuk dan kain lainnya berbau apek. Pelayanan ramah Sarapannya tidak enak Kebersihan kamar kurang baik Dengan reputasi dan room rate sekian, menurut saya mengecewakan","Kamar ibak beueus, vakum di kamar ibak henteu jalan anduk jeung lamak nu lainna barau hapek. palayan someah Sasarapna henteu ngeunah Kaberesihan kamar kirang alus Jeung reputasi jeung ongkos kamar sakian, ceuk urang ngacewakeun"
indolem-test-583,"di MV teaser B2ST - I Knew It,dtk ke 1:35 Dongwoon melempar Hp memakai tangan kiri, di dtk 01:36, memakai tangan kanan #FKpop","dina cuplikan Pidio Pilem B2ST - I Knew It, detik ka 1:35 Dongwoon ngalungkeun Hape make leungeun kenca, detik 01:36, make leungeun katuhu #FKpop"
indolem-train-1735,Ayu terkejut dengan sindiran Raffi Ahmad. http://bit.ly/1F4qiUu,Ayu reuwas ku sindiran Raffi Ahmad. http://bit.ly/1F4qiUu
indolem-validation-63,"@S_AngelJKT48: Tdii aku HandShake pakai baju inii ...hihihii ,akuu sukaa pake baju inii !! Lucu sekali ?? ... ","@S_AnggelJKT48: Tadii urang Sasalaman make baju ieuu ...hihii , urangg resepp make baju ieuu !! Lucu pisan ?? ..."
emot-train-260,"Dulu dapet tugas kuliah translate 1-2 halaman waktu seminggu aja udah sambat ga abis2 tiap hari. Sekarang, dihajar translate berhalam halaman dengan deadline less than 12 hours.... Tentu hanya BU lah motivasi dan penyemangatku saat ini hehe","Baheula meunang tugas kuliah tarjamahan 1-2 halaman dina saminggu wae geh geus kukulutus bebeakan unggal poe. Ayeuna, dihajar ku tarjamahan kanggo loba halaman anu wates waktuna kirang ti 12 jam.... Tangtosna ngan BU weh anu janten motivasi sareng dorongan abdi dina waktos ieu hehe"
emot-train-2535,Mbak [USERNAME] warbiyasak nih emang nih threadnya. Aku sebagai perempuan baca thread kamu itu cuma bisa berdoa aja. Semoga kamu nggak pernah ngerasain yang namanya pelecehan sexual ya.,Mbak [USERNAME] luar biasa emang yeuh threadna. Urang salaku awewe maca thread maneh ngan ukur bisa ngadoa hungkul. Mugai maneh teu pernah ngarasakeun nu ngaranna pelecehan seksual nya.
emot-validation-202,Benny: nay kata orang-orang api itu panas Naya: ya iyalah ben.. Benny: tapi ada yang lebih panas lagi nay Naya: apaan itu ben? Benny: kobaran cinta aku nay... Naya: O in aja..,Benny: nay ceuk jalma-jalma seuneu teh panas Naya: nya enyalah ben.. Benny: tapi aya nu leuwih panas deui nay Naya: naoon eta ben? Benny: kobaran cinta simkuring nay.. Naya: O keun we. 
emot-train-2720,"[USERNAME] Pernyataan sandi ini mulai waras mas Gun. Persoalan radikalisme jauh lbh besar dibanding persoalan elektion Selama ini aku bnykn mo muntah denger statemen Sandi. Kali ini oke. Tp [USERNAME] jgn hny pintar bikin statement, tp jg hrs aksi. Dia ekse","[USERNAME] Pernyataan Sandi ieu mulai waras mas Gun. Persoalan radikalisme jauh leuwih gede dibanding persoalan elektion Salila eu urang loba rek muntah ngadenge statemen Sandi. Kali ieu oke. Tapi [USERNAME] tong ngan pinter nyieun statement, tapi oge kudu aksi, Manehna ekse"
indolem-train-2059,"Lokasinya deket dengan Stasiun KRL, namun seprei masih ada bercak kotoran dan ruangannya sumpek walau AC nyala.","Lokasina caket sareng Setasion KRL, ngan sepre aya keneh nu kotor jeung rohanganna sumpek sanajan AC hurung."
indolem-train-2252,"Tidak ada yg bertulisan Airy di room 107, remot TV tdk bs di pakai(rusak), remot AC tdk ada(hidupin AC manual), perlengkapan kamar mandi cmn ada handuk. Kami sangat kecewa yg di room 107 Room 103 sangat puas perlengkapan room ada smua","Teu aya nu seratan Airy di rohangan 107, remot Tv teu bisa dipake(ruksak), remot AC teu aya(ngahurungkeun AC manual), kalengkepan kamar cai ngan aya anduk. Urang kuciwa pisan nu di rohangan 107 Rohangan 103 nyugemakeun pisan kalengkepan rohangan aya sadayana"
emot-train-496,"Sadarkah kamu kalau hati papa merasa cemburu? Saat kamu mulai lebih dipercaya, dan papa melonggarkan sedikit peraturan untuk keluar rumah, kamu akan memaksa untum melanggar jam malamnya.","Naha anjeun sadar yen hate bapa ngarasa timburu? Nalika anjeun mimiti jadi leuwih dipercaya, sarta bapa ngalogoran saeutik aturan kangge kaluar bumi, anjeun bakal maksa kangge ngalanggar wates jam wengina."
emot-train-3369,"hidup banyak banget persimpangannya. bingung harus ke arah mana, di satu sisi pengen hidup yang bebas tapi di sisi lain kepikiran kalo selamanya cuma mau bebas, bisa jadi orang gak?","hirup loba pisan persimpangannana, bingung kudu ka arah mana, di hiji sisi hayang hirup anu bebas tapi di sisi lain kapikiran lamun salilana ngan hayang bebas, bisa jadi jelema teu?"
indolem-train-1477,"air keran keluarnya kecil & rasanya asin, mungkin karna dekat daerah laut & sedang kemarau. jadi harus nampung dulu kalo mau MCK. handuk hanya tersedia 1, padahal orangnya 2. tempat masih dalam perbaikan, jadi kurang nyaman. jendela tidak ada tirai, jadi keliatan dari seberang. stop kontak hanya tersedia 1 untuk televisi, jadi kalo mau charger hp,kabel  tv harus dicabut. AC kurang dingin, padahal sudah 16degC. ada lemari pakaian yg besar, tapi tidak ada hangernya. keset tipis, jadi kalo mandi kesetnya ikutan basah. Ulasan diatas mungkin banyak minusnya, tapi sesuai lah dengan harganya. terimakasih.","cai keran ngocorna leutik & rasana asin, jigana sabab deukeut laut & nuju halodo. jadi kedah nampung heula lamun bade MCK. anduk ngan sadia 1, padahal jalmana 2. tempat masih dibenernkeun, jadi kurang merenah. jandela tau aha hordeng, jadi katinggal ti peuntas. stop kontak ngan aya 1 kangge tv, jadi pami bade ngecas hp,kabel tv kedah dicabut. AC kurang tiis, padahal tos 16degC. aya lomari pakean nu ageung, tapi teu aya gantunganna. kekesed ipis, jadi lamun ibak kekesedna milu baseuh. komentar diluhur meureun loba kurangna, tapi sesuai lah sareng pangaosna. hatur nuhun."
indolem-train-2144,Sandalnya gak ada...gratis WiFi katanya ternyata tidak dikasih passwordnya aneh,Sandalna teu aya...ceunah haratis Wifi tapi nyatana teu dipasihan kata sandina aneh
emot-train-862,"Dulu, kekosongan bersosialisasi di dunia nyata gw ekspresikan berbeda di dunia maya. Kebetulan dikenalin Mig33 sama adek. Langsung nyetem, orangnya ramah2.","Bareto, kakosongan sosialisasi di dunya nyata urang ekspresikeun buda-beda di dunya maya. Kabeneran diwawuhkeun Mig33 ku adi. Langsung nyetem, jelemana saromeah."
emot-train-2882,"90. Tanggapanku. Aku cinta kamu apa adanya /eak Apa ya. Aku mengerti setiap sisi dirimu, krn kitakan kembaran..aku ngerti klo kamu orangnya perhitungan, organized , kita sama2 ga mikirin penampilam dan pasangan, tp disisi lain jg perfectionist. Ya pokoknya i feel you","90. Tanggepan urang. Urang bogoh ka maneh naon ayana. Urang ngarti satiap sisi diri maneh, sabab arurang pan kembar..urang ngarti lamun maneh jelemana itungan, dikelompokeun , arurang sarua teu mikirkeun penampilan jeung pasangan, tapi disisi sejen oge perfeksionis. Nya pokona urang bisa ngarasakeun."
emot-train-2378,"Kehidupan terindah dan membahagiakan di mana Allah membuat kita selalu dalam cinta-Nya dan di mana masih ada orangtua yang kita cintai *Selamat hari anak nasional* Terus berusaha untuk menjadi seorang anak yang dapat membahagiakan orangtua, agama, bangsa dan negara Azure","Kahirupan pangendahna jeung bagja di mana Allah ngieun arurang salawasna jero cinta-Na jeung di mana masih aya kolot nu arurang cintai ""Wilujeung poe budak nasional* Terus usaha pikeun jadi budak nu meunang ngabagjakeun kolot, agama, bangsa jeung negara Azure "
emot-train-2584,"Rasanya bagiku cita2 itu perlu diraih, dan aku sedang fokus dan berusaha untuk itu. Trus kenapa gak kerja? Laahh yg nmanya kerja gak mesti hrus ngantor atau absen tiap pagi..","Sigana keur abdi cita-cita teh kedah dihontal, sareng abdi nuju fokus sareng usaha pikeun eta. Lajeng naha henteu damel? Laahh anu namina damel, teu kedah di kantor atanapi absen unggal isuk.."
indolem-train-1003,Lihat Layar HP Saat Bangun Tidur bisa kurangi stress http://ow.ly/gkWgV,Ningali Layar HP Pas Keur Hudang Sare bisa ngurangan stress http://ow.ly/gkWgV
indolem-train-1023,"http://beasiswaindo.com/5239  Beasiswa Penuh, SPP & BPP Pokok - Sekolah Tinggi Manajemen Transpor (STMT) Trisakti ~0223","http://beasiswaindo.com/5239 Beasiswa Pinuh, SPP & BPP - TSekolah Tinggi Manajemen Transpor (STMT) Trisakti ~0223"
emot-train-3221,"Seberapa penting akun medsos KPPN buat kanpus atau satker? Kalau udah ada grup tele atau WA, apa masih relevan? Sy rasa enggak sih ya. Mending satker tanya lgsung ke grup","Sabaraha penting akun medsos KPPN pikeun kanpus atawa satker? Lamun geus aya grup tele atawa WA, apa masih relevan? Urang rasa henteu sih nya. Mening satker nanya langsung ka grup"
indolem-test-815,"#BERITA #HOT - Jadwal Padat Hingga Tak Sempat Istirahat, Syahrini: Aku Jadi Wanita Udara: Sosok Syahrini bisa ... http://bit.ly/1AWwMY9 ","#WARTA #PANAS - Jadwal Padet Nepi Teu Sempet Istirahat, Syahrini: Urang Jadi Awewe Udara: Sosok Syahrini bisa ... http://bit.ly/1AWwMY9 "
emot-train-1198,"Harusnya kita appreciate akhirnya ada yang bicara ke publik gini. Disaat banyak cewek lain yang mengalami hal sama tapi mereka memilih diam dan takut (girls.. I feel u). Kita harus seberani Via Vallen atau mungkin lebih, supaya 'mereka' gak makin menjadi. :))","Kuduna urang ngahargaan akhirna aya anu ngomong ka publik kieu. Di saat loba awewe laen anu ngalaman hal sarua tapi manehna milih cicing jeung sieun (girls, urang ngarasakeun naon anu ku maneh dirasakeun). Urang kudu sawani Via Vallen atawa mungkin lewih, ameh 'maraneh' teu makin menjadi. :))"
emot-train-1750,Ada mama murid yang rikues anaknya masuk di kelas saya. Di saat yang sama banyak murid yang hopeless ketika tau bakal masuk di kelas saya karena rumor yang beredar saya guru galak,Aya indung murid nu rikues budakna masup di kelas urang. Keur nu sarua loba murid nu eweuh harepan sabab nyaho bakal asup ka kelas urang sabab rumor nu beredar urang guru galak
indolem-test-459,Seprai berdebu dan cenderung kusam. Remote AC ga berfungsi. Lantai kamar mandi licin bahkan dalam ke,Sepre keubul jeung condong kuceul. Remot AC teu tiasa dipake. Teheul jamban leueur nepi jero
indolem-train-1541,"Ac kurang dingin, handuk kecil & minuman sama cemilan ngga diperbarui","Ac kurang tiis, anduk leutik & minuman jeung cemilan nteu diganti-ganti"
emot-train-272,"Kamu, kopi, dan semangat kerjamu, yuk beraktivitas!","Anjeun, kopi, jeung semangat kerja anjeun, hayu beraktivitas!"
indolem-train-484,Sejak Kuliah Syahrini Mulai Investasi Berlian  via @detikhot http://tinyurl.com/ndk3dht,Ti keur Kuliah Syahrini Ngamimitian Investasi Berlian  via @detikhot http://tinyurl.com/ndk3dht
indolem-train-3415,"Suasananya nyaman. Tapi perlu di perbaiki kamar mandinya, kebersihannya kurang","Suasanana nyaman. Tapi perlu diomean kamar mandina, kabersihan kurang"
indolem-train-793,"Bila aku pergi, harap kau happy.","Lamun urang mangkat, urang ngahareupkeun maneh bagja. "
emot-train-2862,"Yang repot tu kalo sekedar baca tanpa dimengerti,nahh disitu timbul kesalahan bukan pemahaman.. Selektif terhadap argument ndakk papa, selagi nalar tetep pada jalur, bukan keluar jalur, ituu pelanggaran.. #celotehreceh","Nu repit teh lamun maca tanpa ngartos, tahh di dinya muncul kaleupatan lain pamahaman.. Selektif kanu argumen teu nanaon, bari nalar angger kanu jalur, lain kaluar jalur, etaa palanggaran.. #omonganreceh"
